commit_drift_accepted,draw,model,mean_diff,std_diff,skewness_diff,kurtosis_diff,wasserstein,energy_distance,quantile_mse,acf_returns_mae,acf_absolute_mae,acf_squared_mae,tail_index_diff,extreme_events_diff,arch_pvalue_diff,arch_stat_diff,hurst_diff,resid_kurtosis_diff,discriminative_auc_dist,discriminative_auc_raw,discriminative_auc_absz,mean_diff_rank,std_diff_rank,wasserstein_rank,energy_distance_rank,quantile_mse_rank,acf_returns_mae_rank,acf_absolute_mae_rank,acf_squared_mae_rank,tail_index_diff_rank,extreme_events_diff_rank,hurst_diff_rank,resid_kurtosis_diff_rank,discriminative_auc_dist_rank,discriminative_auc_absz_rank,fidelity_rank,temporal_rank,composite_rank,avg_rank
True,0,CNN-WGAN-GP,0.00052173773,0.00068582036,0.51348424,1.8202958,0.0009384401213974346,3.5014934837818146e-05,3.340552478572558e-06,0.04566911274218,0.035835495069623,0.04966043129301397,2.1537762,0.7999999999999998,0.03702940280873936,32.724350729982454,0.03323736124167076,2.316880523947625,0.23144531250000006,0.26855468749999994,2.5225335468763035,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,2.5714285714285716,2.2857142857142856,2.2857142857142856
True,0,TimeGAN,0.0010402538,0.0005933894,1.6900009,4.065159,0.0023302314064203534,0.00021436531096696854,4.000011646857793e-05,0.06400768622756005,0.08208279714861419,0.05727402984397486,1.3703485,0.6000000000000005,0.03702778631577472,22.978907719616778,0.016385026727451013,2.199110636139139,0.1777126736111111,0.6777126736111111,0.317464924983875,5.0,1.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.2857142857142856,2.5714285714285716,2.428571428571429,2.4285714285714284
True,0,GJR-GARCH,0.00048709926,0.005200292,0.44873065,2.4887757,0.0036826380977709045,0.0004069097340106964,7.415438610335662e-05,0.05016242594341747,0.06942994254190125,0.04414414611295797,2.2549877,0.7999999999999998,0.5355265806712578,8.000411757737128,0.05081025847011256,2.317653502626781,0.22183159722222223,0.7218315972222222,0.6236979202788653,1.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.5714285714285716,2.7857142857142856,2.7857142857142856
True,0,GARCH,0.0006329361,0.0056731757,0.41705835,2.5495875,0.004018065615305204,0.000494120642542839,8.886426886646016e-05,0.050637697971687885,0.07397404279152398,0.05103458938538097,3.7850647,0.39999999999999947,0.6273875031475132,8.61019295290481,0.07679741875609336,2.3741759568833167,0.2671006944444444,0.7671006944444444,0.9379143630655591,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,5.0,4.0,3.0,3.5714285714285716,3.857142857142857,3.7142857142857144,3.7142857142857144
True,0,QuantGAN,0.00085191533,0.013956143,0.41444054,1.2434578,0.009822021155952824,0.0016411952674388885,0.00052336828519694,0.06826736647170037,0.06844925890211016,0.07349298760760575,0.41327858,0.7999999999999998,0.03702942033711651,41.7757753375997,0.025018041239733835,0.7626459555456426,0.3350911458333332,0.8350911458333332,1.4098415515845963,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,2.0,1.0,5.0,4.0,4.142857142857143,3.4285714285714284,3.7857142857142856,3.7857142857142856
True,0,CONTROL: shuffled real,2.910383e-11,0.0,5.9604645e-08,4.7683716e-07,0.0,0.0,0.0,0.055397304032521785,0.06956359644314944,0.04761282053310424,0.0,0.0,0.5238009702100116,7.92011693875632,0.06807097351437585,0.8262449966071141,0.11705729166666667,0.3829427083333333,1.7285570991636163,,,,,,,,,,,,,,,,,,
True,1,GJR-GARCH,0.0008582552,0.003328301,0.026722431,0.21345997,0.00284414910093983,0.00029555242508649826,3.4261330953232677e-05,0.05351315012783744,0.045378073847386985,0.05488747860770673,0.14270496,0.5999999999999996,0.03649555733524662,10.11441917184486,0.014179036498032094,0.6964741110276016,0.11345486111111125,0.6134548611111112,0.1285537169583106,3.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,3.4285714285714284,1.7142857142857142,2.571428571428571,2.5714285714285716
True,1,GARCH,0.0009642788,0.0029558428,0.08155948,0.7408862,0.002723271317252511,0.00028182100504636765,2.8743392126342308e-05,0.05450034435139969,0.04609300811309367,0.06314003965817391,0.9130535,0.40000000000000036,0.03702372683908249,20.25209375887175,0.01765636988688546,0.9109301758700488,0.09227430555555549,0.5922743055555555,0.2755696556734671,4.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,3.0,2.5,2.0,3.0,2.0,2.0,2.7857142857142856,2.7142857142857144,2.75,2.75
True,1,TimeGAN,0.0007397501,0.00078384206,1.1159965,0.03818226,0.0015221177437633744,5.029700696468353e-05,3.3676021501726215e-05,0.06307008477742784,0.08441407878301106,0.062136743790470066,0.48067927,0.40000000000000036,0.03702765492017825,22.81051300653997,0.06650846190920279,0.044955229501832505,0.22534722222222225,0.27465277777777775,2.4802062120617965,2.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,2.0,2.5,5.0,1.0,4.0,5.0,1.7857142857142858,4.0,2.892857142857143,2.892857142857143
True,1,QuantGAN,0.0004076036,0.0012817681,1.6674362,14.4326935,0.002467323676130036,0.000186811201274395,3.1193692374983936e-05,0.06117209518677555,0.08552032202016563,0.05692349315562751,1.9681633,1.0,0.03702942058833743,112.7866920260503,0.048655043673210496,9.506494962774546,0.08708767361111103,0.587087673611111,0.31157048492851036,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,1.0,3.0,2.7142857142857144,3.5714285714285716,3.1428571428571432,3.142857142857143
