commit_drift_accepted,draw,model,mean_diff,std_diff,skewness_diff,kurtosis_diff,wasserstein,energy_distance,quantile_mse,acf_returns_mae,acf_absolute_mae,acf_squared_mae,tail_index_diff,extreme_events_diff,arch_pvalue_diff,arch_stat_diff,hurst_diff,resid_kurtosis_diff,discriminative_auc_dist,discriminative_auc_raw,discriminative_auc_absz,mean_diff_rank,std_diff_rank,wasserstein_rank,energy_distance_rank,quantile_mse_rank,acf_returns_mae_rank,acf_absolute_mae_rank,acf_squared_mae_rank,tail_index_diff_rank,extreme_events_diff_rank,hurst_diff_rank,resid_kurtosis_diff_rank,discriminative_auc_dist_rank,discriminative_auc_absz_rank,fidelity_rank,temporal_rank,composite_rank,avg_rank
True,0,GJR-GARCH,0.00038208353,2.1930784e-05,0.20744672,1.4133432,0.0006383968168553485,3.275834023952484e-05,1.0547190796281724e-06,0.04556575837894343,0.05516337542794645,0.04522274629824096,2.286189,1.209677419354839,0.0006679797311556423,15.547080761868756,0.008729283699206891,0.5022762380005905,0.13572391505078485,0.36427608494921515,0.519303989591458,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.5,1.0,2.0,2.0,1.0,2.0714285714285716,1.5714285714285714,1.8214285714285716,1.8214285714285714
True,0,CNN-WGAN-GP,0.0001377615,0.0041819857,0.10338864,1.1351857,0.0034385948936352224,0.0004906971007585526,5.264379750740616e-05,0.05158453966956586,0.04534629012690857,0.04993702158652013,0.11188555,0.403225806451613,2.9296750772309293e-06,3.848935922448561,0.010812605711457923,0.5109360211499072,0.2941793628808864,0.7941793628808864,1.4624769111549343,1.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,2.5,2.0,3.0,3.0,3.0,2.5,2.4285714285714284,2.4642857142857144,2.4642857142857144
True,0,GARCH,0.00064022327,0.0006932621,0.15414754,1.9153697,0.0008443781601544188,5.238223820924759e-05,2.020417171868616e-06,0.043523712180322034,0.07565798237395939,0.06431456843361957,2.4471502,0.20161290322580694,0.9381053602695147,35.7188725094094,0.06426836755387555,0.7275318327514508,0.09170752539242844,0.5917075253924284,0.5291162203405955,4.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,5.0,1.0,3.0,4.0,1.0,2.0,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716
True,0,TimeGAN,0.000491631,0.004348182,0.38366997,2.3694274,0.004216461615468901,0.0008254963904619217,3.8388321440101254e-05,0.06068666225648485,0.07717584901954978,0.06777885347633855,2.1994748,0.403225806451613,7.796388634772431e-06,5.747731839246672,0.0830823525941562,1.3158157815334777,0.38268882733148657,0.8826888273314866,1.87049046952415,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,2.5,4.0,5.0,4.0,4.0,3.357142857142857,4.285714285714286,3.821428571428571,3.8214285714285716
True,0,QuantGAN,0.0009026948,0.013907611,0.4018288,0.82588387,0.010259459248988289,0.002558257430791855,0.0005530900061907418,0.06108937004057225,0.06773895668215119,0.06841713595815235,0.15283799,1.209677419354839,6.023570478383659e-07,66.69053124166518,0.09773757102997915,0.4764056066460647,0.407354570637119,0.907354570637119,1.9841953457023327,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,4.5,5.0,1.0,5.0,5.0,4.5,4.142857142857143,4.321428571428571,4.321428571428571
True,0,CONTROL: shuffled real,3.6379788e-11,0.0,3.3527613e-08,4.7683716e-07,0.0,0.0,0.0,0.05406691877520643,0.08658585471275729,0.07098976083885646,0.0,0.0,0.37996865123202167,31.684163085523263,0.051148687222552947,0.997296155519523,0.005789012003693417,0.5057890120036934,0.1330465051397237,,,,,,,,,,,,,,,,,,
True,1,GJR-GARCH,0.0005624611,0.0006210441,0.10611939,0.4166484,0.0007945244069936333,3.5179778933525085e-05,1.845285229280254e-06,0.045970092875650154,0.05206531356787309,0.04692521800432587,1.1857224,1.209677419354839,0.0043576237958628545,19.911885086631475,0.015112576158736957,0.75826036399177,0.09959741458910437,0.40040258541089563,0.3527669746372632,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
True,1,GARCH,0.00082670595,0.0015490679,0.13786808,0.7434511,0.0012086685090797618,7.579382508993149e-05,8.781105514556901e-06,0.05267992174834944,0.04970273063983768,0.05337864417728269,0.30280828,0.20161290322580694,5.5235345507150555e-05,9.940102087697134,0.01524542910437754,0.3543255522017663,0.046696445060018466,0.45330355493998153,0.10890251389599787,4.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,2.5,3.0,1.0,1.0,1.0,2.5,1.8571428571428572,2.178571428571429,2.1785714285714284
True,1,CNN-WGAN-GP,0.0008210393,0.0011209296,0.08178152,1.4880667,0.0014393340045123462,0.00013679731637239456,4.430210183308765e-06,0.04960444626747631,0.06496255575621035,0.05978975841630017,1.0610847,0.20161290322580694,0.011288542596397463,22.19572182730277,0.029764786345739314,0.42926987380958614,0.16694690674053558,0.6669469067405356,0.8759569554404387,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.5,4.0,2.0,4.0,4.0,2.5,3.2857142857142856,2.892857142857143,2.892857142857143
True,1,QuantGAN,0.00031583855,0.006780048,0.90952045,5.062787,0.003730645820479228,0.00035282131284475327,0.00018357646550769028,0.05807183440192602,0.09049512140820298,0.061271029713971074,1.2520185,0.20161290322580605,6.023570478383748e-07,100.75016938902897,0.01431880564674115,4.609881736427773,0.0946283471837488,0.5946283471837488,0.5425807113962848,1.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,5.0,2.0,3.0,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716
True,1,TimeGAN,0.0010436873,0.0032377448,0.4019562,2.0132844,0.003261951814726943,0.0005676755681633949,3.0931373333055164e-05,0.04708599265548401,0.08955372999655083,0.07890362527483376,1.26894,0.806451612903226,0.000664439171789675,15.534909509046734,0.07069723579901321,0.8705018175132784,0.3630994921514311,0.8630994921514311,1.7801869703163036,5.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.428571428571429,4.285714285714286,4.357142857142858,4.357142857142857
True,1,CONTROL: shuffled real,3.6379788e-11,0.0,3.3527613e-08,4.7683716e-07,0.0,0.0,0.0,0.05406691877520643,0.08658585471275729,0.07098976083885646,0.0,0.0,0.37996865123202167,31.684163085523263,0.051148687222552947,0.997296155519523,0.005789012003693417,0.5057890120036934,0.1330465051397237,,,,,,,,,,,,,,,,,,
True,2,QuantGAN,0.0005487181,0.0013333494,0.17788711,0.6994076,0.0013637915416660647,0.00011116918176412582,5.284277963408571e-06,0.050144351051421836,0.06109264238621108,0.06156748192704981,0.26202655,0.403225806451613,0.0005117477829205199,14.938097218602902,0.05073156841348225,0.8526781301164523,0.07992243767313023,0.5799224376731302,0.4747889728999789,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.7142857142857142,2.142857142857143,1.9285714285714284,1.9285714285714286
True,2,CNN-WGAN-GP,6.43672e-05,0.0026625982,0.33783072,0.6981597,0.0023189788226349517,0.0002568773925304413,1.8385729524700043e-05,0.05417300566565245,0.0572750144766178,0.05248870493931463,0.18784165,1.2096774193548385,0.0002134612381895461,12.955739609698131,0.030797307912624694,0.1237847598647992,0.2121862880886427,0.7121862880886427,1.0845027994000442,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,4.5,2.0,1.0,3.0,3.0,2.357142857142857,2.0,2.178571428571429,2.1785714285714284
True,2,GARCH,2.0892476e-06,0.0070923204,1.0715606,5.7283487,0.004400270530042814,0.0005442909896373749,0.00011244596494501271,0.05866202784818597,0.12488478003535419,0.0725286181163392,0.96507525,0.806451612903226,9.315628852155302e-07,2.029632317490183,0.038362374362021945,0.5366157152841269,0.16705886426592786,0.6670588642659279,0.8764730605666539,1.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,3.7142857142857144,3.142857142857143,3.428571428571429,3.4285714285714284
True,2,GJR-GARCH,0.00019930999,0.006591864,0.59253967,1.3445411,0.004230333838784596,0.0005082739517092705,0.0001354558821333294,0.05066441829665564,0.13794058276806026,0.09566198109503603,0.5699594,1.008064516129033,5.842658219743367e-07,7.540723254843435,0.025614697206628456,0.29168121817475345,0.247235918744229,0.747235918744229,1.246075627934039,4.0,4.0,3.0,3.0,5.0,2.0,5.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0,3.5714285714285716,3.2857142857142856,3.428571428571429,3.4285714285714284
True,2,TimeGAN,3.500474e-05,0.0050743734,0.1630224,1.0995197,0.004345665925626465,0.0007967427372932434,4.893916725095916e-05,0.06332672526710667,0.07459525412647054,0.0703189543224289,0.6521611,1.2096774193548385,0.007665746808961018,21.260091186513336,0.05116732203302887,1.1450989689591466,0.3843067867036011,0.8843067867036011,1.8779489866986803,2.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,4.5,5.0,5.0,5.0,5.0,3.642857142857143,4.428571428571429,4.035714285714286,4.035714285714286
True,2,CONTROL: shuffled real,3.6379788e-11,0.0,3.3527613e-08,4.7683716e-07,0.0,0.0,0.0,0.05406691877520643,0.08658585471275729,0.07098976083885646,0.0,0.0,0.37996865123202167,31.684163085523263,0.051148687222552947,0.997296155519523,0.005789012003693417,0.5057890120036934,0.1330465051397237,,,,,,,,,,,,,,,,,,
True,3,GARCH,0.00048607483,0.0019248817,0.053112052,0.86177635,0.0014692594587109688,0.00010450277477502823,9.553208492272585e-06,0.04467490104143508,0.05254685721243732,0.05160995615675347,0.021030903,0.20161290322580605,6.023570356549019e-07,37.45085140981136,0.011979784859020737,0.02120044881555927,0.13412765466297316,0.6341276546629732,0.7246657923280884,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,2.0,2.0,1.0,1.0,1.5,1.4285714285714286,1.4642857142857144,1.4642857142857142
True,3,CNN-WGAN-GP,0.00030280513,0.0023108292,0.024318902,0.79136133,0.0019025314153900074,0.00017701275646686554,2.1188213172411683e-05,0.05064975557499565,0.06878347808029503,0.06788926652137889,0.3377273,0.20161290322580605,6.023570468014452e-07,42.57300367433695,0.010208889934620102,0.2635385192169899,0.17788157894736845,0.6778815789473684,0.9263639321903764,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.5,1.0,3.0,2.0,2.0,1.9285714285714286,2.2857142857142856,2.107142857142857,2.107142857142857
True,3,QuantGAN,0.00041115668,0.0034785457,0.5207488,0.85775375,0.002696471791241969,0.0002895127981901169,3.919581288616331e-05,0.059055821677902715,0.06896549681543547,0.05816571518633282,0.41068554,0.403225806451613,4.583243195399157e-08,0.15890162112366113,0.014477865305862148,0.004495578225024666,0.27978808864265925,0.7797880886426592,1.3961355876834365,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,3.4285714285714284,3.142857142857143,3.2857142857142856,3.2857142857142856
True,3,GJR-GARCH,5.2983065e-05,0.0076825116,0.5204214,10.838395,0.00401213634195173,0.0003817575052380562,0.00019001172317033296,0.0550645540386904,0.10917604817543179,0.05151976916269632,1.1562502,0.403225806451613,6.023570478383241e-07,63.09916123098434,0.026642022145703437,0.325941949261626,0.2670814866112651,0.7670814866112651,1.3375603161936374,1.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,4.142857142857143,3.2857142857142856,3.7142857142857144,3.7142857142857144
True,3,TimeGAN,0.0009165951,0.0031611621,0.5379809,1.8018577,0.003123534990154916,0.0005235001444816589,3.070529816601803e-05,0.0592619823187124,0.08154007403063587,0.07238329615996918,0.48886776,0.403225806451613,0.0020440080695673054,18.1318110782468,0.06940364907000651,0.677303300538878,0.3630016158818098,0.8630016158818098,1.7797357773812204,5.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.857142857142857,4.428571428571429,4.428571428571429
True,3,CONTROL: shuffled real,3.6379788e-11,0.0,3.3527613e-08,4.7683716e-07,0.0,0.0,0.0,0.05406691877520643,0.08658585471275729,0.07098976083885646,0.0,0.0,0.37996865123202167,31.684163085523263,0.051148687222552947,0.997296155519523,0.005789012003693417,0.5057890120036934,0.1330465051397237,,,,,,,,,,,,,,,,,,
True,4,CNN-WGAN-GP,0.00080422644,0.0006722305,0.21072099,1.6661184,0.0011433338940079348,0.00010649580508470535,2.8368219320977273e-06,0.05233981375931762,0.05299495747778565,0.0561796745492029,1.4301105,0.20161290322580694,4.4326070325679055e-07,1.196403867613725,0.05126536880344723,0.8105459705571585,0.11033610341643585,0.6103361034164358,0.614990792671513,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.5714285714285714,1.7857142857142856,1.7857142857142858
True,4,GJR-GARCH,7.447885e-05,0.007556064,0.05757709,0.5703268,0.004856354682389918,0.0006425399333238602,0.0001985326475392701,0.05080979004851542,0.1393170657614246,0.09844708043005085,0.102748156,2.217741935483871,6.023507975766854e-07,24.40927142606259,0.022878489679594383,0.8802907000790103,0.2117823176361957,0.7117823176361957,1.0826405644085433,2.0,4.0,4.0,3.0,4.0,2.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,3.2857142857142856,2.857142857142857,3.071428571428571,3.0714285714285716
True,4,QuantGAN,0.0007283187,0.0069656093,0.59497637,1.4037061,0.004388557123317674,0.0005230233073234558,0.00016277731095608856,0.05704329603933729,0.09759659139905125,0.09288828338641907,0.003515482,1.008064516129033,6.023570478383748e-07,96.22846108709209,0.057060350528620574,1.5685165147531688,0.3064450600184673,0.8064450600184673,1.5190196861682965,4.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,1.0,2.0,4.0,5.0,3.0,3.0,2.5714285714285716,4.0,3.2857142857142856,3.2857142857142856
True,4,GARCH,1.9019353e-07,0.009000599,0.2645648,0.09010029,0.006274024676974749,0.001102261245250702,0.00024028682977421587,0.04951302263420075,0.09009077875409276,0.0728084863894037,0.6052079,2.620967741935484,7.151576273364858e-06,5.572194157655787,0.007055438316083795,0.9968291565894338,0.34540650969529074,0.8454065096952907,1.6986253342257014,1.0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,3.0,5.0,1.0,3.0,4.0,4.0,4.142857142857143,2.5714285714285716,3.3571428571428577,3.357142857142857
True,4,TimeGAN,0.00072082126,0.0037717335,0.27678862,2.4479623,0.003733225434765765,0.000675487332046032,3.152343907207004e-05,0.05569069894379936,0.08683404510957189,0.07350030325265834,2.454558,1.411290322580645,0.00016460685853434074,12.371183518111213,0.10893415889601799,1.3240966138596977,0.3742179132040627,0.8742179132040627,1.831440997953804,3.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.5,3.5
True,4,CONTROL: shuffled real,3.6379788e-11,0.0,3.3527613e-08,4.7683716e-07,0.0,0.0,0.0,0.05406691877520643,0.08658585471275729,0.07098976083885646,0.0,0.0,0.37996865123202167,31.684163085523263,0.051148687222552947,0.997296155519523,0.005789012003693417,0.5057890120036934,0.1330465051397237,,,,,,,,,,,,,,,,,,
