commit_drift_accepted,draw,model,mean_diff,std_diff,skewness_diff,kurtosis_diff,wasserstein,energy_distance,quantile_mse,acf_returns_mae,acf_absolute_mae,acf_squared_mae,tail_index_diff,extreme_events_diff,arch_pvalue_diff,arch_stat_diff,hurst_diff,resid_kurtosis_diff,discriminative_auc_dist,discriminative_auc_raw,discriminative_auc_absz,mean_diff_rank,std_diff_rank,wasserstein_rank,energy_distance_rank,quantile_mse_rank,acf_returns_mae_rank,acf_absolute_mae_rank,acf_squared_mae_rank,tail_index_diff_rank,extreme_events_diff_rank,hurst_diff_rank,resid_kurtosis_diff_rank,discriminative_auc_dist_rank,discriminative_auc_absz_rank,fidelity_rank,temporal_rank,composite_rank,avg_rank
True,0,GARCH,0.00015251525,0.0026002396,0.68775904,11.225494,0.0013654975708989635,6.097182631492615e-05,1.3095891306897294e-05,0.04344202606720501,0.05286147275357507,0.04762224605452502,1.1098938,0.0,0.0013652301120192151,65.43268669606196,0.04536209675420211,11.513410208563688,0.03153580662381328,0.4684641933761867,0.4781665526500719,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.7142857142857142,2.0,1.8571428571428572,1.8571428571428572
True,0,GJR-GARCH,0.00015413138,0.0025966,0.6956323,11.199689,0.0013649312314750208,6.112363189458847e-05,1.295068826973141e-05,0.04347411108450615,0.052894173096865414,0.04757777400340274,1.1239326,0.0,0.0014098218354541025,65.50719964677661,0.04441342324807984,11.483079440984675,0.034069121261097735,0.46593087873890227,0.49594199267314704,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.7142857142857142,2.142857142857143,1.9285714285714284,1.9285714285714286
True,0,QuantGAN,0.00096234033,0.0032694396,0.10659441,8.469856,0.0023207979073090676,0.00013551488518714905,0.00010099932722504471,0.05843996728057391,0.2006760859140195,0.1650160883704666,0.81929326,2.469135802469135,6.769465846634419e-14,14.364916532957665,0.06674541003850576,8.308700890903918,0.005269087805010009,0.49473091219499,0.29386157998899537,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,1.0,5.0,4.0,1.0,1.0,1.0,3.4285714285714284,2.7142857142857144,3.071428571428571,3.0714285714285716
True,0,CNN-WGAN-GP,0.00076241366,0.0038860682,0.47509542,8.818824,0.003590657589770505,0.00041203200817108154,6.589439383825293e-05,0.051673929260723526,0.06479730480466969,0.06355133349934476,1.168709,1.0288065843621395,0.020325145881818572,71.87973725404794,0.05734735159257798,10.94062691049356,0.24561417750914516,0.7456141775091452,1.4665042149859884,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.7142857142857144,3.142857142857143,3.428571428571429,3.4285714285714284
True,0,TimeGAN,0.0013333629,0.0055705616,0.31525594,13.177956,0.006742420504187866,0.0019091349095106125,9.315813430542056e-05,0.10935218859012821,0.4664379343041219,0.35082364368834534,5.8279095,0.0,6.743273658685542e-17,78.79614800121418,0.10190182423195782,13.718603837690026,0.4193083445878628,0.9193083445878628,2.6852593604484256,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.428571428571429,5.0,4.714285714285714,4.714285714285714
True,0,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
True,1,CNN-WGAN-GP,0.0007505618,0.0001819497,0.3269343,10.11121,0.0016328560310273736,9.112711995840073e-05,2.0739808446807944e-05,0.052582927421753994,0.05436363558139419,0.05509315494506154,1.2649138,1.0288065843621395,1.0080920037334208e-09,34.55285887479885,0.0029377940233634714,11.853647495509577,0.020998615016371347,0.47900138498362865,0.40423052643640295,5.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.857142857142857,1.5714285714285714,2.2142857142857144,2.2142857142857144
True,1,GARCH,7.018476e-05,0.00096251443,0.31698394,11.889616,0.0013887650047333196,8.22804868221283e-05,1.9188603791659726e-06,0.05904606067328132,0.056532255814527164,0.06611554741684814,2.4505324,1.4403292181069958,0.7589986171938704,82.61239374323112,0.11084288850135726,12.262705758196862,0.08167270598248977,0.5816727059824898,0.3161805435684897,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,3.0,2.0,2.142857142857143,3.142857142857143,2.642857142857143,2.642857142857143
True,1,GJR-GARCH,7.090793e-05,0.0009823097,0.31815302,11.882784,0.0013801398955410509,8.092354983091354e-05,1.931711227009338e-06,0.059079155118524795,0.05670261669787578,0.06632470866199583,2.4561381,1.6460905349794235,0.7540307092314493,82.57977289638234,0.11071836391816803,12.26263831836037,0.0783453012646893,0.5783453012646893,0.2928332332410366,2.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,1.0,2.5714285714285716,3.0,2.7857142857142856,2.7857142857142856
True,1,QuantGAN,0.00031646717,0.0022472702,0.1334534,9.116085,0.002422947299546202,0.000211409293115139,3.495451746900979e-05,0.04741151643262129,0.0906657849275507,0.07884431179263629,0.8500166,0.8230452674897117,7.856871866621078e-05,58.94304087359738,0.08620317766127983,11.87828458730132,0.11721192709524897,0.617211927095249,0.565547631280036,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.5,3.0,3.0,4.0,4.0,3.0714285714285716,3.2857142857142856,3.178571428571429,3.1785714285714284
