commit_drift_accepted,draw,model,mean_diff,std_diff,skewness_diff,kurtosis_diff,wasserstein,energy_distance,quantile_mse,acf_returns_mae,acf_absolute_mae,acf_squared_mae,tail_index_diff,extreme_events_diff,arch_pvalue_diff,arch_stat_diff,hurst_diff,resid_kurtosis_diff,discriminative_auc_dist,discriminative_auc_raw,discriminative_auc_absz,mean_diff_rank,std_diff_rank,wasserstein_rank,energy_distance_rank,quantile_mse_rank,acf_returns_mae_rank,acf_absolute_mae_rank,acf_squared_mae_rank,tail_index_diff_rank,extreme_events_diff_rank,hurst_diff_rank,resid_kurtosis_diff_rank,discriminative_auc_dist_rank,discriminative_auc_absz_rank,fidelity_rank,temporal_rank,composite_rank,avg_rank
True,0,CNN-WGAN-GP,0.0010052196,0.0008287104,0.011180013,10.441671,0.0013274694061643927,7.905066013336182e-05,4.7590400247470975e-06,0.04763854081524187,0.05744077938143164,0.059848465943941845,1.3856127,1.4403292181069958,0.0017051667667152743,65.94899104844183,0.10706276770430168,11.344942477228084,0.02486771315340852,0.5248677131534085,0.08240150707126602,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,1.0,1.0,2.142857142857143,1.8571428571428572,2.0,2.0
True,0,GJR-GARCH,6.765075e-05,0.014979721,0.31360805,10.2280655,0.011547425070955316,0.0028421226888895035,0.000611613412814036,0.0540375251135265,0.06520645685726777,0.062097687748027965,1.3103583,1.4403292181069958,0.0010935278764890683,64.91928723289216,0.06877978305178689,10.933239514577814,0.4462321311281837,0.9462321311281837,2.8741747623483493,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.4285714285714284,2.5714285714285716,3.0,3.0
True,0,QuantGAN,0.0024917163,0.013136343,0.80410266,7.0988483,0.008069328523941014,0.0011928658932447433,0.0006091984331305748,0.05865141726811998,0.12633675683522597,0.09445301274419762,0.40056992,2.05761316872428,1.2042589797584737e-14,10.776817741692284,0.04074101468318725,9.476257913713624,0.3355099470360612,0.8355099470360612,2.0972734198987912,4.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,2.0,5.0,1.0,1.0,2.0,2.0,3.142857142857143,3.0,3.071428571428571,3.0714285714285716
True,0,GARCH,5.9426995e-05,0.015297429,0.30717617,10.20833,0.011764878580653605,0.002918809652328491,0.0006377937694823344,0.05415971376918605,0.06527162064332515,0.062458296788390724,1.2959914,1.4403292181069958,0.0009070030777086329,64.4880265120254,0.0682036925539149,10.927070679729155,0.44675832650681535,0.9467583265068154,2.877866903172717,1.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.7142857142857144,3.0,3.357142857142857,3.357142857142857
True,0,TimeGAN,0.0055356226,0.0015746988,0.54874605,11.532927,0.005893470877362545,0.003154393285512924,3.3567899701432725e-05,0.05770675000952906,0.08274419505381957,0.06475835248013027,0.15288591,0.2057613168724277,0.058328689569055465,74.55790068112425,0.16472503107520442,12.028561248199534,0.48352976484798393,0.9835297648479839,3.1358800560498876,5.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,2.5714285714285716,4.571428571428571,3.571428571428571,3.5714285714285716
True,0,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
True,1,GJR-GARCH,0.00020978393,0.0017483905,0.5626725,10.820468,0.0009152032951649367,2.6104971766471863e-05,5.987015681888623e-07,0.050617682684533066,0.05636728583223885,0.06130501332343556,1.614804,1.234567901234568,2.5001497658180788e-05,56.39474996549283,0.046036466447427316,11.804442653244362,0.18412311840257023,0.31587688159742977,1.5488217996875948,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.5,2.0,3.0,1.0,1.0,2.5,2.142857142857143,2.321428571428571,2.3214285714285716
True,1,GARCH,0.00020905668,0.0017339177,0.5538377,10.835841,0.0009073705121899463,2.5667250156402588e-05,5.320853083089717e-07,0.050666597988856664,0.05658798986114562,0.061680987091967836,1.6865263,1.234567901234568,2.0934375142198603e-05,56.00174319113989,0.047362740214975774,11.811684939753436,0.18553688410663638,0.3144631158933636,1.5587417311123966,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,2.5,3.0,4.0,2.0,2.0,1.9285714285714286,3.142857142857143,2.5357142857142856,2.5357142857142856
True,1,QuantGAN,0.001471492,0.0049466593,0.38155767,9.3921585,0.0041486948465635125,0.0005132891237735748,0.00011289325556522728,0.04505595847571385,0.05196944431401789,0.046405155850807206,1.3974254,1.4403292181069958,0.0025411696507391026,66.88062862649205,0.04386231915657823,9.9066189369811,0.30462210610991813,0.8046221061099181,1.8805435452340789,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,4.5,1.0,2.0,4.0,4.0,3.642857142857143,2.0,2.821428571428571,2.8214285714285716
True,1,TimeGAN,0.005444289,0.0013862392,0.62393695,11.994897,0.005847618744804997,0.0031030718237161636,3.454669397613168e-05,0.060738479292340344,0.07367609861365054,0.05305835260078311,0.16375303,0.8230452674897122,0.0628392489045926,74.75283997800197,0.1374450696881726,12.539589450639149,0.48562888834768747,0.9856288883476875,3.150608918908393,5.0,1.0,4.0,5.0,3.0,5.0,4.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,2.857142857142857,4.428571428571429,3.6428571428571432,3.642857142857143
True,1,CNN-WGAN-GP,0.00047318937,0.007230536,0.25137404,9.767714,0.0059245648450075945,0.0009673312306404114,0.0002143643337174614,0.05560629336061538,0.07860335746081545,0.057284225742332634,1.1067913,1.4403292181069958,0.07351419657920719,75.16656516852028,0.0894280334765365,9.047276558444747,0.2592094031286363,0.7592094031286363,1.5618974654108482,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,2.0,4.5,4.0,1.0,3.0,3.0,4.071428571428571,3.2857142857142856,3.6785714285714284,3.6785714285714284
True,1,CONTROL: shuffled real,5.820766e-11,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.046350483982096194,0.07598293550428935,0.045030715017346665,0.0,0.0,0.9490790116835569,84.0725083076581,0.0805816226377506,0.7719062153596497,0.08538313370381029,0.4146168662961897,0.8559956303438748,,,,,,,,,,,,,,,,,,
True,2,QuantGAN,4.3199863e-05,0.0026258267,0.75026524,6.3558455,0.002491206535671657,0.00021499861031770706,3.7300009699201395e-05,0.05404543104334152,0.0475877289136406,0.037407927223248406,0.6731219,0.4115226337448554,0.015936013447236035,71.27886417765569,0.022491925275596403,9.151508283693918,0.16158207934504776,0.6615820793450478,0.8768784736962167,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.5,4.0,3.0,1.0,1.0,1.7857142857142858,1.7142857142857142,1.75,1.75
