commit_drift_accepted,draw,model,mean_diff,std_diff,skewness_diff,kurtosis_diff,wasserstein,energy_distance,quantile_mse,acf_returns_mae,acf_absolute_mae,acf_squared_mae,tail_index_diff,extreme_events_diff,arch_pvalue_diff,arch_stat_diff,hurst_diff,resid_kurtosis_diff,discriminative_auc_dist,discriminative_auc_raw,discriminative_auc_absz,mean_diff_rank,std_diff_rank,wasserstein_rank,energy_distance_rank,quantile_mse_rank,acf_returns_mae_rank,acf_absolute_mae_rank,acf_squared_mae_rank,tail_index_diff_rank,extreme_events_diff_rank,hurst_diff_rank,resid_kurtosis_diff_rank,discriminative_auc_dist_rank,discriminative_auc_absz_rank,fidelity_rank,temporal_rank,composite_rank,avg_rank
True,0,GARCH,0.0011265905,0.0010082731,0.14456666,0.64650345,0.0013462646877074702,0.00013460684567689896,9.059779041088845e-06,0.049246819104300815,0.047617328809865286,0.051452832899813075,0.18252683,1.2096774193548385,5.910628234919199e-07,8.547135884627188,0.004745293626661096,0.05209771801902008,0.0869826869806094,0.5869826869806094,0.5073355198800046,5.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,2.857142857142857,1.5714285714285714,2.2142857142857144,2.2142857142857144
True,0,GJR-GARCH,0.0010491367,0.0007100245,0.2982571,0.04464054,0.0011321681332683588,9.947642683982849e-05,5.953659847901293e-06,0.05223274893534836,0.05348226581234485,0.05251618331152713,0.6966677,0.806451612903226,0.0007405347276987323,15.7834281166413,0.01100898464448652,0.6104802021038562,0.08595660203139421,0.5859566020313942,0.5026054430015929,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,2.5,2.0,3.0,2.0,2.0,2.0714285714285716,2.4285714285714284,2.25,2.25
True,0,TimeGAN,0.00015031174,0.002218457,0.17483401,0.13385105,0.0016438466383737057,0.00010844133794307709,2.2943768658039396e-05,0.051405456815264185,0.07328534740663599,0.06487583433132386,0.33446074,0.806451612903226,0.003018009352172986,19.044638246587613,0.06729250308226553,1.1853285907994797,0.15757156048014775,0.6575715604801478,0.8327382057576931,1.0,3.0,3.0,2.0,5.0,2.0,4.0,4.0,2.0,2.5,5.0,4.0,5.0,5.0,2.642857142857143,4.142857142857143,3.3928571428571432,3.392857142857143
True,0,CNN-WGAN-GP,0.0005678183,0.002370133,0.4551745,0.50810814,0.0020945662538717747,0.0002146102488040924,1.6449659602338086e-05,0.0587501859117765,0.05450509505230002,0.060242981927876825,0.34089065,0.403225806451613,5.041414783504677e-07,1.3193517777752888,0.06038519128424391,0.144685346829029,0.13245313942751613,0.6324531394275161,0.7169465622547484,2.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,3.4285714285714284,3.5714285714285716,3.5,3.5
True,0,QuantGAN,0.0008551371,0.0022521643,0.07290729,0.29049015,0.0017391459153950632,0.00013890862464904785,1.9757119101374244e-05,0.05204245514352806,0.09001569906715304,0.08589182033058024,1.8239298,1.008064516129033,6.023570424473956e-07,39.14739259314755,0.03038116258725365,3.0549387834397628,0.054941828254847724,0.4450581717451523,0.1469123262739464,3.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,1.0,1.0,4.0,3.2857142857142856,3.642857142857143,3.642857142857143
True,0,CONTROL: shuffled real,3.6379788e-11,0.0,3.3527613e-08,4.7683716e-07,0.0,0.0,0.0,0.05406691877520643,0.08658585471275729,0.07098976083885646,0.0,0.0,0.37996865123202167,31.684163085523263,0.051148687222552947,0.997296155519523,0.005789012003693417,0.5057890120036934,0.1330465051397237,,,,,,,,,,,,,,,,,,
True,1,QuantGAN,0.0012009933,0.0008485308,0.0940269,1.4737921,0.001339047841777265,9.330268949270248e-05,9.591951171487602e-06,0.060158058915985746,0.062076240782625976,0.06191287359368289,0.76659775,0.0,6.010876696412953e-07,13.198508956578507,0.02371524678770298,1.0304844944590545,0.017572483841181985,0.482427516158818,0.02535398764838518,4.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,3.0,1.5,2.0,5.0,1.0,1.0,2.0714285714285716,2.4285714285714284,2.25,2.25
True,1,GJR-GARCH,0.0008245814,0.0017901333,0.15591082,0.07752037,0.0016085705288290807,0.00016001425683498383,9.805041231589481e-06,0.05224642474262509,0.06532284627144691,0.05932959867321188,0.6824641,0.0,0.0011919935922274736,16.87944461782714,0.025949864343650986,0.10589985209397401,0.2239194367497691,0.7239194367497691,1.1385906166274675,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,1.5,3.0,1.0,3.0,3.0,2.5,2.2857142857142856,2.392857142857143,2.392857142857143
True,1,CNN-WGAN-GP,0.0006264453,0.0012567583,0.28941962,1.0297332,0.0012806829270588088,0.00010337959975004196,5.747233930441359e-06,0.05807338272687048,0.06972975217271596,0.07380490758776431,1.781311,1.612903225806452,6.023570333028472e-07,37.08336788236222,0.04287170690929043,0.7155377396921421,0.059456371191135726,0.4405436288088643,0.16772360040467565,1.0,2.0,1.0,2.0,1.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,2.0,2.142857142857143,3.7142857142857144,2.928571428571429,2.9285714285714284
True,1,GARCH,0.0009729381,0.0036617024,0.041082464,0.55057716,0.0027807621579027443,0.0003279848024249077,4.081039718030495e-05,0.05531208409694955,0.06322296653408557,0.06482282552082325,0.047489405,0.20161290322580694,0.00010961927018315944,11.461153833665964,0.034739332861040806,0.12442678321313316,0.262162511542013,0.762162511542013,1.3148846788028452,3.0,5.0,5.0,5.0,4.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,3.7142857142857144,3.142857142857143,3.428571428571429,3.4285714285714284
