commit_drift_accepted,model,metric,recorded,phase_b_draw0,delta_draw0,phase_b_mean,phase_b_sd,phase_b_min,phase_b_max,recorded_within_draw_range,recorded_percentile,n_draws
True,CNN-WGAN-GP,mean_diff,0.00061315286,0.0005678182933479548,-4.533456665204523e-05,0.0006989054207224398,0.00032058038195333875,0.0001456690952181816,0.0012766642030328512,True,45.0,20
True,CNN-WGAN-GP,std_diff,0.00023841485,0.002370133064687252,0.0021317182146872522,0.002493707276880741,0.001711245328085328,0.00028242357075214386,0.006651370786130428,False,0.0,20
True,CNN-WGAN-GP,skewness_diff,0.49343693,0.4551745057106018,-0.03826242428939819,0.24478084035217762,0.12057248162094977,0.08652792870998383,0.5049038529396057,True,95.0,20
True,CNN-WGAN-GP,kurtosis_diff,0.08481407,0.5081081390380859,0.4232940690380859,0.8891698718070984,0.4955025935884272,0.051711082458496094,1.6587035655975342,True,5.0,20
True,CNN-WGAN-GP,wasserstein,0.0009139303771024,0.0020945662538717747,0.0011806358767693747,0.002142511588936343,0.0011468978146192198,0.000860518917017962,0.0050649124610203915,True,5.0,20
True,CNN-WGAN-GP,energy_distance,7.435493171215057e-05,0.0002146102488040924,0.00014025531709194183,0.00024953959509730337,0.0002183654518370328,6.009545177221298e-05,0.0008862819522619247,True,15.0,20
True,CNN-WGAN-GP,quantile_mse,1.092389544005422e-06,1.6449659602338086e-05,1.5357270058332663e-05,3.198070382836884e-05,3.84107712583541e-05,1.9124177579590137e-06,0.0001559831760849047,False,0.0,20
True,CNN-WGAN-GP,acf_returns_mae,0.045372599659604,0.0587501859117765,0.013377586252172495,0.052979815273145506,0.004603942918747955,0.04441827792790718,0.05982926413300447,True,5.0,20
True,CNN-WGAN-GP,acf_absolute_mae,0.0701685552331036,0.05450509505230002,-0.015663460180803578,0.06205113305030441,0.008191655264555998,0.04449512406252325,0.08374680603388697,True,95.0,20
True,CNN-WGAN-GP,acf_squared_mae,0.0556421738798962,0.060242981927876825,0.004600808047980624,0.061009738672686574,0.008110235683442891,0.05097240780160064,0.07735237333545228,True,35.0,20
True,CNN-WGAN-GP,tail_index_diff,0.20779157,0.34089064598083496,0.13309907598083495,0.7522161126136779,0.7629356260105586,0.010522842407226562,3.061258316040039,True,25.0,20
True,CNN-WGAN-GP,extreme_events_diff,0.806451612903226,0.403225806451613,-0.403225806451613,0.6754032258064516,0.5568130838565112,0.0,1.612903225806452,True,75.0,20
True,CNN-WGAN-GP,arch_pvalue_diff,1.3456128529241586e-05,5.041414783504677e-07,-1.2951987050891119e-05,0.011027542711094167,0.03625988552782544,4.1776109522717705e-08,0.1658810249206923,True,70.0,20
True,CNN-WGAN-GP,arch_stat_diff,6.881986771152157,1.3193517777752888,-5.562634993376868,17.194481344918586,14.104509393645195,0.14529685056239572,54.50672133690576,True,35.0,20
True,CNN-WGAN-GP,hurst_diff,0.0919992753468625,0.06038519128424391,-0.03161408406261859,0.028699674962547016,0.019419968913812296,0.0024997670780824155,0.07806654244127775,False,100.0,20
True,CNN-WGAN-GP,resid_kurtosis_diff,0.3412787838146145,0.144685346829029,-0.1965934369855855,0.417578603339094,0.24536234904018894,0.03896066364484785,1.066584438081073,True,40.0,20
True,CNN-WGAN-GP,discriminative_auc_dist,0.0938508771929824,0.13245313942751613,0.03860226223453374,0.13984059325946446,0.0987271526178621,0.0031493536472760875,0.35773014773776557,True,35.0,20
True,CNN-WGAN-GP,discriminative_auc_raw,0.5938508771929825,0.6324531394275161,0.03860226223453367,0.6274983033240997,0.11422182294406558,0.4405436288088643,0.8577301477377656,True,35.0,20
True,CNN-WGAN-GP,discriminative_auc_absz,0.538972253183238,0.7169465622547484,0.17797430907151035,0.7210592967755856,0.4889823942209904,0.019658740977236442,1.7554352069435597,True,35.0,20
True,CNN-WGAN-GP,composite_rank,2.321428571428571,3.5,1.1785714285714288,2.7785714285714285,0.6841500014542102,1.7857142857142856,4.285714285714286,True,35.0,20
True,GARCH,mean_diff,0.0011265905,0.0011265905341133475,3.411334756342477e-11,0.0008854510615492472,0.000477090034683051,7.946926780277863e-05,0.0017809623386710882,True,65.0,20
True,GARCH,std_diff,0.0010082731,0.0010082731023430824,2.3430823253844935e-12,0.004772187769412994,0.003922124284058438,0.0004759719595313072,0.017333662137389183,True,5.0,20
True,GARCH,skewness_diff,0.14456671,0.14456665515899658,-5.48410034051372e-08,0.39824357330799104,0.34136651065095563,0.019527167081832886,1.1324106454849243,True,35.0,20
True,GARCH,kurtosis_diff,0.64650345,0.6465034484863281,-1.5136718545250005e-09,2.4592812299728393,2.2922070185219185,0.08667612075805664,7.282528877258301,True,35.0,20
True,GARCH,wasserstein,0.0013462646877074,0.0013462646877074702,7.025630077706069e-17,0.003310095212989355,0.0026058998168621253,0.0008457570469070398,0.01260133746404515,True,20.0,20
True,GARCH,energy_distance,0.0001346068456768,0.00013460684567689896,9.896055329361442e-17,0.0004900367464870214,0.000750097200522319,4.542246460914612e-05,0.0035466086119413376,True,25.0,20
True,GARCH,quantile_mse,9.059779041088843e-06,9.059779041088845e-06,1.6940658945086007e-21,0.00011258263852256136,0.00016577591054660074,1.3681930134493623e-06,0.0007117443717402918,True,10.0,20
True,GARCH,acf_returns_mae,0.0492468201980227,0.049246819104300815,-1.0937218838935614e-09,0.05474212167036967,0.006583291097584568,0.04442373005207628,0.07346234126598575,True,25.0,20
True,GARCH,acf_absolute_mae,0.0476173283316893,0.047617328809865286,4.781759849192824e-10,0.07249653634961578,0.026480905055312216,0.045782711482606826,0.14433529740665108,True,5.0,20
True,GARCH,acf_squared_mae,0.0514528334303759,0.051452832899813075,-5.30562822842473e-10,0.06279953661331228,0.012436136422040172,0.04689673220651457,0.09542314379330491,True,20.0,20
True,GARCH,tail_index_diff,0.18252683,0.1825268268585205,-3.1414794932072e-09,0.6328263759613038,0.4251242731990704,0.04566812515258789,1.453817367553711,True,25.0,20
True,GARCH,extreme_events_diff,1.2096774193548383,1.2096774193548385,2.220446049250313e-16,0.584677419354839,0.5056425888703409,0.0,1.612903225806452,True,80.0,20
True,GARCH,arch_pvalue_diff,5.910628234918904e-07,5.910628234919199e-07,2.9434394917086937e-20,0.001971930842618277,0.0057050179468481526,4.695540007683195e-07,0.02502512333203186,True,10.0,20
True,GARCH,arch_stat_diff,8.547135884627082,8.547135884627188,1.0658141036401503e-13,21.852392438820736,20.074782932182167,2.7933293333434435,75.97942564778057,True,20.0,20
True,GARCH,hurst_diff,0.004745293626661,0.004745293626661096,9.540979117872439e-17,0.023109392602214764,0.016923531611584282,0.0024509740558703585,0.05429711050300923,True,15.0,20
True,GARCH,resid_kurtosis_diff,0.0520977518891196,0.05209771801902008,-3.387009952365849e-08,0.9019099755588398,0.8396556196761376,0.05209771801902008,3.462257090204191,True,5.0,20
True,GARCH,discriminative_auc_dist,0.0869826869806094,0.0869826869806094,0.0,0.2001755424746076,0.12399372296084489,0.03603416435826401,0.4883552631578947,True,25.0,20
True,GARCH,discriminative_auc_raw,0.5869826869806094,0.5869826869806094,0.0,0.6847556209602955,0.14597962755901867,0.39812557710064633,0.9883552631578947,True,30.0,20
True,GARCH,discriminative_auc_absz,0.507311003002912,0.5073355198800046,2.4516877092595202e-05,1.0078632783642991,0.5957560906046643,0.13484823593186449,2.357594744183817,True,25.0,20
True,GARCH,composite_rank,2.5,2.2142857142857144,-0.2857142857142856,3.2214285714285715,0.5606801627469614,2.2142857142857144,4.214285714285714,True,15.0,20
True,GJR-GARCH,mean_diff,0.0010491367,0.0010491367429494858,4.294948576476221e-11,0.000714937810698757,0.00037041548894837297,0.00012284515833016485,0.0014614153187721968,True,75.0,20
True,GJR-GARCH,std_diff,0.0007100245,0.0007100244984030724,-1.5969276682264999e-12,0.002915374329313636,0.0030075468461591335,2.842862159013748e-05,0.011650105938315392,True,15.0,20
True,GJR-GARCH,skewness_diff,0.2982571,0.29825711250305176,1.2503051760592854e-08,0.4066505673341453,0.2970115645479406,0.016777722164988518,1.30008864402771,True,35.0,20
True,GJR-GARCH,kurtosis_diff,0.04464054,0.044640541076660156,1.0766601568623635e-09,1.6494194865226746,2.1308904592227256,0.044640541076660156,9.135748863220215,False,0.0,20
True,GJR-GARCH,wasserstein,0.0011321681332683,0.0011321681332683588,5.876375774871434e-17,0.0022004927261962993,0.0017261749634423036,0.0007392793388855659,0.007287995037671638,True,20.0,20
True,GJR-GARCH,energy_distance,9.947642683982848e-05,9.947642683982849e-05,1.3552527156068805e-20,0.00024267733097076415,0.0003127944176870575,3.0211172997951508e-05,0.0012191198766231537,True,40.0,20
True,GJR-GARCH,quantile_mse,5.953659847901293e-06,5.953659847901293e-06,0.0,5.5096291896186234e-05,9.376359298725404e-05,2.862679065365973e-06,0.00036278549513918266,True,20.0,20
True,GJR-GARCH,acf_returns_mae,0.0522327499638777,0.05223274893534836,-1.0285293450262856e-09,0.0528230325939512,0.00462432269902179,0.0448873763193842,0.06255017468123697,True,40.0,20
True,GJR-GARCH,acf_absolute_mae,0.0534822645690292,0.05348226581234485,1.2433156518221189e-09,0.061715757651843894,0.0222766001948,0.03562849219655618,0.12469263146165759,True,35.0,20
True,GJR-GARCH,acf_squared_mae,0.0525161817873595,0.05251618331152713,1.5241676323829445e-09,0.056596811372131926,0.009515058348872656,0.042782626946282105,0.08167776265036082,True,35.0,20
True,GJR-GARCH,tail_index_diff,0.6966677,0.6966676712036133,-2.8796386719598388e-08,0.4901261329650879,0.31774269843183794,0.06404566764831543,1.0354571342468262,True,75.0,20
True,GJR-GARCH,extreme_events_diff,0.806451612903226,0.806451612903226,0.0,0.493951612903226,0.3576853830485924,0.0,1.008064516129033,True,80.0,20
True,GJR-GARCH,arch_pvalue_diff,0.0007405347276986,0.0007405347276987323,1.3227266504323154e-16,0.010133252334276355,0.02184574283694977,5.742944025359693e-07,0.06897135201397712,True,55.00000000000001,20
True,GJR-GARCH,arch_stat_diff,15.783428116641243,15.7834281166413,5.684341886080802e-14,16.49878321685219,6.297016727703664,4.784034781086028,26.757606408968634,True,45.0,20
True,GJR-GARCH,hurst_diff,0.0110089846444864,0.01100898464448652,1.196959198423997e-16,0.03521436009777655,0.024053032586209593,0.0004996335904308147,0.08391005230958648,True,15.0,20
True,GJR-GARCH,resid_kurtosis_diff,0.6104802241700682,0.6104802021038562,-2.2066211968763128e-08,0.9356600558213197,1.0461224923590613,0.0538169609467003,4.652130468873499,True,60.0,20
True,GJR-GARCH,discriminative_auc_dist,0.0859566020313942,0.08595660203139421,1.3877787807814457e-17,0.14760100415512464,0.10797261025453005,0.004779316712834714,0.38331740535549397,True,35.0,20
True,GJR-GARCH,discriminative_auc_raw,0.5859566020313942,0.5859566020313942,0.0,0.6301754039704524,0.12844650713003947,0.38285180055401663,0.883317405355494,True,45.0,20
True,GJR-GARCH,discriminative_auc_absz,0.5025809167241652,0.5026054430015929,2.4526277427772136e-05,0.753266704160302,0.5312796198901888,0.0060229243023284355,1.873388107170925,True,40.0,20
True,GJR-GARCH,composite_rank,2.5357142857142856,2.25,-0.2857142857142856,2.544642857142857,0.6220722241354427,1.6428571428571428,4.142857142857143,True,55.00000000000001,20
True,QuantGAN,mean_diff,0.0006198201,0.0008551371283829212,0.0002353170283829212,0.0008324118400196312,0.0005128085992568119,1.9203471310902387e-05,0.0019499234622344375,True,30.0,20
True,QuantGAN,std_diff,0.0028388482,0.0022521642968058586,-0.0005866839031941412,0.0034526065457612274,0.0023401016043995406,7.616356015205383e-05,0.008032292127609253,True,45.0,20
True,QuantGAN,skewness_diff,0.02139551,0.07290729135274887,0.05151178135274887,0.24360637832432985,0.17974522273050722,0.001345258206129074,0.5983192920684814,True,10.0,20
True,QuantGAN,kurtosis_diff,1.9300046,0.29049015045166016,-1.6395144495483398,1.0733335256576537,0.9985935107103417,0.07130098342895508,4.346501350402832,True,90.0,20
True,QuantGAN,wasserstein,0.0025088732027335,0.0017391459153950632,-0.0007697272873384369,0.0027467139769451103,0.001324200995823527,0.0010571162025094566,0.005976130421375514,True,50.0,20
True,QuantGAN,energy_distance,0.0003016795963048,0.00013890862464904785,-0.00016277097165575213,0.0003418971784412861,0.0002747960800745388,8.216686546802521e-05,0.0012195222079753876,True,65.0,20
True,QuantGAN,quantile_mse,2.0120313645508468e-05,1.9757119101374244e-05,-3.6319454413422325e-07,5.960989747307763e-05,6.09725869797146e-05,1.3523192062858172e-06,0.00022970829073578003,True,40.0,20
True,QuantGAN,acf_returns_mae,0.0494252903293818,0.05204245514352806,0.0026171648141462556,0.05374858274019788,0.005647030334154256,0.04227786175324581,0.06265862103406107,True,25.0,20
True,QuantGAN,acf_absolute_mae,0.0420549739489797,0.09001569906715304,0.047960725118173335,0.08290944297780516,0.047614771030471584,0.047742274646880106,0.2539311623433605,False,0.0,20
True,QuantGAN,acf_squared_mae,0.0388683231093455,0.08589182033058024,0.047023497221234736,0.07590350144522655,0.02898121820725462,0.046207224553509146,0.14956954802240943,False,0.0,20
True,QuantGAN,tail_index_diff,3.2108793,1.823929786682129,-1.3869495133178713,0.8675130486488343,0.5507377080429741,0.15578436851501465,1.9761686325073242,False,100.0,20
True,QuantGAN,extreme_events_diff,1.008064516129033,1.008064516129033,0.0,0.9274193548387097,0.696659376740766,0.0,3.024193548387097,True,60.0,20
True,QuantGAN,arch_pvalue_diff,0.0004472079507814,6.023570424473956e-07,-0.00044660559373895257,0.010121067877810221,0.03320299677271002,3.184779835836138e-07,0.1468954488005607,True,70.0,20
True,QuantGAN,arch_stat_diff,14.630862970556072,39.14739259314755,24.516529622591477,28.214164458878503,29.224058223063793,1.6271126794132371,115.35669421394391,True,35.0,20
True,QuantGAN,hurst_diff,0.0500830638395208,0.03038116258725365,-0.019701901252267146,0.04321573481393023,0.024688175584373622,0.0036870759912916995,0.09207594399838703,True,60.0,20
True,QuantGAN,resid_kurtosis_diff,0.8738265174119921,3.0549387834397628,2.1811122660277706,0.7234133926912939,0.6414306694794799,0.006509266348877496,3.0549387834397628,True,75.0,20
True,QuantGAN,discriminative_auc_dist,0.2288467220683288,0.054941828254847724,-0.17390489381348107,0.1775854916897507,0.10872162007229993,0.010210757156048023,0.4196101108033241,True,70.0,20
True,QuantGAN,discriminative_auc_raw,0.7288467220683288,0.4450581717451523,-0.2837885503231765,0.6535772506925208,0.14060947905302357,0.40931578947368424,0.9196101108033241,True,70.0,20
