commit_drift_accepted,draw,model,mean_diff,std_diff,skewness_diff,kurtosis_diff,wasserstein,energy_distance,quantile_mse,acf_returns_mae,acf_absolute_mae,acf_squared_mae,tail_index_diff,extreme_events_diff,arch_pvalue_diff,arch_stat_diff,hurst_diff,resid_kurtosis_diff,discriminative_auc_dist,discriminative_auc_raw,discriminative_auc_absz,mean_diff_rank,std_diff_rank,wasserstein_rank,energy_distance_rank,quantile_mse_rank,acf_returns_mae_rank,acf_absolute_mae_rank,acf_squared_mae_rank,tail_index_diff_rank,extreme_events_diff_rank,hurst_diff_rank,resid_kurtosis_diff_rank,discriminative_auc_dist_rank,discriminative_auc_absz_rank,fidelity_rank,temporal_rank,composite_rank,avg_rank
True,0,GJR-GARCH,7.097679e-05,0.0056980867,0.0062045157,0.26362276,0.0043436535661471225,0.0005421862006187439,8.632195380470509e-05,0.06343838907079771,0.04779987029731274,0.047376214282485306,0.019411564,0.6048387096774199,0.835628976512457,18.17741517426228,0.00022824741243654412,0.29478516113956044,0.3832126038781164,0.8832126038781164,2.510275074917411,1.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.142857142857143,2.5714285714285716,2.357142857142857,2.357142857142857
True,0,CNN-WGAN-GP,0.0009825781,0.0011740038,0.025446035,0.46988368,0.0014538105768448057,0.00013981014490127563,5.862059989674091e-06,0.05584308980265632,0.05647971969563514,0.05615609466993192,1.1109228,1.612903225806452,0.8367395196903223,31.179787292572716,0.00867995931275023,0.9062416788567229,0.023691828254847724,0.5236918282548477,0.3996055825502486,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,3.0,5.0,1.0,1.0,2.4285714285714284,2.5714285714285716,2.5,2.5
True,0,QuantGAN,0.000503915,0.006006887,0.3863783,4.832351,0.0037758598449151534,0.00037087127566337585,7.175791250568423e-05,0.048399927837308496,0.07912238586228341,0.06994813177116158,1.2729046,1.209677419354839,0.8367428482499989,80.09716095869878,0.023866383189025342,0.24781386525107152,0.20622714681440446,0.7062271468144045,1.0777944143215163,3.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,2.7142857142857144,2.857142857142857,2.857142857142857
True,0,GARCH,0.00032895897,0.0071716607,0.026015744,0.2604475,0.00566741051513616,0.0009091664105653763,0.00015270885443074948,0.060820357853081077,0.04339650825713761,0.040124725359855805,0.0855155,0.403225806451613,0.6994827918413391,6.275784998987968,0.005371363588232758,0.45139956475883247,0.421918975069252,0.921918975069252,2.823555776580871,2.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0
True,0,TimeGAN,0.0014545104,0.009791074,0.33956254,0.14377165,0.006081075580561168,0.0009613465517759323,0.0002908714183005645,0.0675692119368614,0.23837426509242504,0.15204308979016787,1.0903406,0.8064516129032251,0.836742848249998,77.17568956984323,0.03398089109669511,0.19932802748926814,0.4118347183748845,0.9118347183748845,2.741936060866229,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,4.0,4.0,4.428571428571429,4.142857142857143,4.2857142857142865,4.285714285714286
True,0,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682,,,,,,,,,,,,,,,,,,
True,1,GARCH,1.0762364e-05,0.003253295,0.37759817,0.012882233,0.0024076881035189368,0.00019576586782932281,2.8150739379565948e-05,0.050506667932495475,0.0491691159340553,0.0480477916313248,0.25179648,0.806451612903226,0.8366839923942196,24.84151180774767,0.006324680931133697,0.5078413908267727,0.16523199445983383,0.6652319944598338,0.7459888304030325,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.5,2.0,3.0,1.0,1.0,1.7857142857142858,2.2857142857142856,2.0357142857142856,2.0357142857142856
True,1,GJR-GARCH,0.00044219877,0.0028191246,0.52914256,0.23750734,0.00217056766879609,0.00019043684005737305,1.7905616427917007e-05,0.04255860346369445,0.04916344390483573,0.04832990994480497,0.28556967,1.008064516129033,0.834384792975292,16.433821923404803,0.017735665350051222,0.39204516931766875,0.18421468144044317,0.6842146814404432,0.8996304484037677,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,1.8571428571428572,2.4285714285714284,2.142857142857143,2.142857142857143
True,1,TimeGAN,0.0005598498,0.004858447,0.10608966,0.17992592,0.003576826099397808,0.0006450233049690723,6.284287188290979e-05,0.04851527594961226,0.04613883434911258,0.04370648945543507,0.46808934,0.806451612903226,0.8328893371453928,15.278543466957792,0.01938553590004022,0.32797576172337806,0.45585480147737767,0.9558548014773777,3.0982247569450583,4.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,5.0,2.5,5.0,1.0,5.0,5.0,3.642857142857143,3.0,3.321428571428571,3.3214285714285716
True,1,QuantGAN,4.7693436e-05,0.0049587293,0.32443494,0.3214779,0.003806882699657601,0.00045572035014629364,4.277797070002206e-05,0.05399173919344321,0.06615203845314682,0.0779311041560868,0.45145988,0.20161290322580605,0.8367428481965186,54.79337628564272,0.004306334348549212,1.3096379631408017,0.2512264542936288,0.7512264542936288,1.4420087332471228,2.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,3.0,3.0,3.0,3.857142857142857,3.428571428571429,3.4285714285714284
