commit_drift_accepted,model,metric,recorded,phase_b_draw0,delta_draw0,phase_b_mean,phase_b_sd,phase_b_min,phase_b_max,recorded_within_draw_range,recorded_percentile,n_draws
True,GARCH,mean_diff,0.0005676833,0.0005676833097822964,9.782296392195355e-12,0.0004080862578121014,0.0003130041644027389,2.544937888160348e-05,0.0011515268124639988,True,70.0,20
True,GARCH,std_diff,0.0007116068,0.0007116068154573441,1.5457344063572742e-11,0.0018095720093697309,0.0017925687342644958,4.641059786081314e-05,0.00718083418905735,True,35.0,20
True,GARCH,skewness_diff,0.71220064,0.7122006416320801,1.6320800266811375e-09,0.6873664855957031,0.3216099426454232,0.06304609775543213,1.2632582187652588,True,45.0,20
True,GARCH,kurtosis_diff,3.0106936,3.0106935501098633,-4.9890136910590854e-08,2.2958544731140136,1.6307718426321527,0.22220945358276367,7.980627536773682,True,85.0,20
True,GARCH,wasserstein,0.0009099939336352,0.0009099939336352009,9.75781955236954e-19,0.0017400256699931361,0.0011015616988480986,0.0006446172582692597,0.005431619198087086,True,10.0,20
True,GARCH,energy_distance,3.4401193261146545e-05,3.4401193261146545e-05,0.0,0.000140779884532094,0.0001768828853216488,1.4576129615306854e-05,0.0008140392601490021,True,15.0,20
True,GARCH,quantile_mse,4.363993006565486e-06,4.363993006565486e-06,0.0,2.5973776400741384e-05,3.0443245632009788e-05,6.680214915561626e-07,0.00012727568009401433,True,20.0,20
True,GARCH,acf_returns_mae,0.047052093509119,0.047052097241394225,3.73227522498798e-09,0.056819043623716425,0.008249419101652859,0.047052097241394225,0.083498407790903,False,0.0,20
True,GARCH,acf_absolute_mae,0.0660914191108895,0.06609141827502754,-8.358619629778019e-10,0.08118611236102878,0.039966062577451784,0.047916447790339586,0.22409675731323658,True,55.00000000000001,20
True,GARCH,acf_squared_mae,0.0599752779107075,0.05997527904459275,1.133885249582356e-09,0.07487908791025255,0.024030338827767984,0.05093144179147203,0.13242626366671176,True,25.0,20
True,GARCH,tail_index_diff,0.5441148,0.5441148281097412,2.8109741201376437e-08,0.8921105027198791,0.5539240356317361,0.08754587173461914,2.484894275665283,True,25.0,20
