commit_drift_accepted,model,metric,recorded,phase_b_draw0,delta_draw0,phase_b_mean,phase_b_sd,phase_b_min,phase_b_max,recorded_within_draw_range,recorded_percentile,n_draws
True,QuantGAN,mean_diff,0.00014429551,0.00041997386142611504,0.000275678351426115,0.00042609417214407587,0.0004029123801524236,8.30550561659038e-06,0.0012506087077781558,True,35.0,20
True,QuantGAN,std_diff,0.0005406849,0.007150965742766857,0.006610280842766857,0.0027211404638364913,0.0023821406407286403,0.00010060705244541168,0.007912354543805122,True,20.0,20
True,QuantGAN,skewness_diff,0.28213394,1.807295560836792,1.525161620836792,0.6261729404330254,0.4171627982132188,0.15175005793571472,1.807295560836792,True,20.0,20
True,QuantGAN,kurtosis_diff,1.519182,10.490741729736328,8.971559729736327,2.2448444724082948,2.3136526614540607,0.06787347793579102,10.490741729736328,True,50.0,20
True,QuantGAN,wasserstein,0.000899552703309,0.0036336349358145246,0.0027340822325055245,0.0020078018033064292,0.00121151308875218,0.000451298272681257,0.004787750880603147,True,15.0,20
True,QuantGAN,energy_distance,5.349237471818924e-05,0.0002974849194288254,0.00024399254471063614,0.0001879588235169649,0.00015861819643009053,1.5127472579479218e-05,0.0005962420254945755,True,15.0,20
True,QuantGAN,quantile_mse,1.1399264978979684e-06,0.00026956662160603336,0.0002684266951081354,5.1428652274079905e-05,8.265885304838503e-05,4.685957871769345e-07,0.00026956662160603336,True,15.0,20
True,QuantGAN,acf_returns_mae,0.0438466248218901,0.0510995374515187,0.0072529126296285995,0.052223032697613234,0.004858424287263685,0.04305678040051134,0.061810513267992064,True,5.0,20
True,QuantGAN,acf_absolute_mae,0.0743006606819108,0.11404611172620208,0.03974545104429128,0.07740267784156821,0.017417759376186014,0.05782883347943425,0.12175401101354509,True,45.0,20
True,QuantGAN,acf_squared_mae,0.069125550846802,0.06791114937368548,-0.001214401473116522,0.06613073946138319,0.01007931449474225,0.05321523782651639,0.09256777319678804,True,65.0,20
True,QuantGAN,tail_index_diff,0.82608986,1.4516513347625732,0.6255614747625733,1.1573792457580567,0.9105390588403277,0.10844182968139648,3.0073494911193848,True,45.0,20
True,QuantGAN,extreme_events_diff,0.201612903225806,0.806451612903226,0.6048387096774199,0.7862903225806451,0.5554426336272544,0.0,1.814516129032258,True,10.0,20
True,QuantGAN,arch_pvalue_diff,0.0279769631727925,6.021510735801502e-07,-0.02797636102171892,0.04739126629979053,0.11195640519079139,5.994120512261321e-07,0.4778051726515626,True,70.0,20
True,QuantGAN,arch_stat_diff,24.43737591748879,17.048993175307025,-7.388382742181765,30.010295111861176,18.95712620609548,8.7825133063448,73.80622070362642,True,40.0,20
True,QuantGAN,hurst_diff,0.0786509259296267,0.020227264268936063,-0.05842366166069064,0.056240297675363225,0.025796527380183672,0.009731242650293348,0.1120171632005943,True,75.0,20
True,QuantGAN,resid_kurtosis_diff,0.4491436151520389,0.5143154028390322,0.06517178768699333,0.6060153086323098,0.32847310419059605,0.04646966625759763,1.2016039915991272,True,25.0,20
True,QuantGAN,discriminative_auc_dist,0.0675551708217913,0.07661980609418284,0.009064635272391541,0.12191709372114498,0.07262036384652866,0.008660203139427503,0.2720235457063712,True,25.0,20
True,QuantGAN,discriminative_auc_raw,0.5675551708217913,0.5766198060941828,0.009064635272391541,0.5964666551246537,0.1040753546026809,0.3655323176361957,0.7720235457063712,True,35.0,20
True,QuantGAN,discriminative_auc_absz,0.4177532839434479,0.4595644037437509,0.041811119800303,0.6364691420943955,0.35881411581324374,0.12777174296416263,1.3603423670125148,True,30.0,20
True,QuantGAN,composite_rank,2.2142857142857144,3.2142857142857144,1.0,2.6964285714285716,0.6417152556919269,1.4285714285714286,3.7857142857142856,True,30.0,20
True,CNN-WGAN-GP,mean_diff,0.0010687567,0.0004159889358561486,-0.0006527677641438513,0.0007289197994396091,0.0002985481842974816,0.0002618442813400179,0.0014648581854999065,True,90.0,20
True,CNN-WGAN-GP,std_diff,0.00014726631,0.000405934639275074,0.000258668329275074,0.002437094738706946,0.0018395475987474875,3.9511360228061676e-05,0.007231253199279308,True,5.0,20
True,CNN-WGAN-GP,skewness_diff,0.6114675,0.12404509633779526,-0.4874224036622048,0.18472412694245577,0.10020483922085034,0.008009325712919235,0.4081033766269684,False,100.0,20
True,CNN-WGAN-GP,kurtosis_diff,0.9274411,0.2410883903503418,-0.6863527096496582,0.7959274649620056,0.5510137533205727,0.03313302993774414,1.6909089088439941,True,50.0,20
True,CNN-WGAN-GP,wasserstein,0.0014009302415133,0.0006479389686189147,-0.0007529912728943852,0.0021518515221807155,0.0012597661484567422,0.0006479389686189147,0.005655152758732226,True,25.0,20
True,CNN-WGAN-GP,energy_distance,0.0001545744016766,2.623721957206726e-05,-0.00012833718210453275,0.0002654514741152525,0.00025901048478046496,2.623721957206726e-05,0.0010858848690986633,True,50.0,20
True,CNN-WGAN-GP,quantile_mse,1.9391918152716567e-06,8.603151505050785e-07,-1.0788766647665782e-06,2.761194786670741e-05,3.443768613658241e-05,8.603151505050785e-07,0.00014047370486842376,True,10.0,20
True,CNN-WGAN-GP,acf_returns_mae,0.0548179784929379,0.049866606750292704,-0.004951371742645198,0.051545155424149926,0.006070448424074992,0.041902366779977454,0.06548349169330323,True,70.0,20
True,CNN-WGAN-GP,acf_absolute_mae,0.0705791211989708,0.06203910451615229,-0.008540016682818515,0.06629820641719561,0.0120554874728078,0.04184635302517563,0.0878103092359379,True,65.0,20
True,CNN-WGAN-GP,acf_squared_mae,0.0608398581453366,0.059150297625164966,-0.0016895605201716346,0.06196757109716418,0.01089239247366347,0.041944593267107845,0.0873166651543579,True,45.0,20
True,CNN-WGAN-GP,tail_index_diff,0.44758368,0.29742908477783203,-0.15015459522216795,0.6576091527938843,0.40089446309454735,0.11746764183044434,1.678924560546875,True,35.0,20
True,CNN-WGAN-GP,extreme_events_diff,0.0,0.20161290322580694,0.20161290322580694,0.4536290322580648,0.3765090604230464,0.0,1.411290322580645,True,15.0,20
True,CNN-WGAN-GP,arch_pvalue_diff,0.0885666003284419,0.0026657769097700847,-0.0859008234186718,0.015007027254580507,0.041218179927868026,9.578843654896807e-08,0.17726805705277124,True,95.0,20
True,CNN-WGAN-GP,arch_stat_diff,27.423473189519576,18.753164756873446,-8.67030843264613,18.85295415140105,11.210316664016577,0.3750671356844322,49.82226592515712,True,85.0,20
True,CNN-WGAN-GP,hurst_diff,0.051797950927363,0.055424658901583435,0.0036267079742204333,0.03707492445301887,0.026499671478596276,0.0006338292111778276,0.10121522253669735,True,80.0,20
True,CNN-WGAN-GP,resid_kurtosis_diff,0.1914301011544856,0.42626772411016267,0.23483762295567706,0.5293139874384308,0.21303493721787478,0.057569902257665895,0.9481597704571918,True,10.0,20
True,CNN-WGAN-GP,discriminative_auc_dist,0.1558441828254847,0.04764127423822717,-0.10820290858725753,0.1683089681440443,0.0968849004630523,0.00869529085872578,0.3419374422899354,True,45.0,20
True,CNN-WGAN-GP,discriminative_auc_raw,0.6558441828254847,0.45235872576177283,-0.2034854570637119,0.6583820521698984,0.11238201922861171,0.45235872576177283,0.8419374422899354,True,45.0,20
True,CNN-WGAN-GP,discriminative_auc_absz,0.8247514029220017,0.11325801550754763,-0.711493387414454,0.8569554164199141,0.4834305524110707,0.06627633555304056,1.682633524252976,True,45.0,20
True,CNN-WGAN-GP,composite_rank,2.2142857142857144,1.7142857142857144,-0.5,2.694642857142857,0.5565558950237741,1.6428571428571428,3.821428571428571,True,25.0,20
True,GJR-GARCH,mean_diff,0.000769794,0.0007697939872741699,-1.272583004686273e-11,0.0008467435287457193,0.00043379372882093917,3.6773453757632524e-05,0.0015638989862054586,True,50.0,20
True,GJR-GARCH,std_diff,0.0032598507,0.0032598506659269333,-3.407306685063172e-11,0.002410208177752793,0.0020681757067095886,0.0003764042630791664,0.00961679220199585,True,80.0,20
True,GJR-GARCH,skewness_diff,0.12428103,0.12428096681833267,-6.318166732854902e-08,0.32784171365201475,0.2853698813654537,0.033813394606113434,1.0876717567443848,True,25.0,20
True,GJR-GARCH,kurtosis_diff,0.029075146,0.029075145721435547,-2.7856445275475927e-10,1.3095739841461183,1.8762304283185935,0.008552074432373047,5.818000793457031,True,10.0,20
True,GJR-GARCH,wasserstein,0.0025635639425711,0.0025635639425711215,2.1250362580715887e-17,0.0020046270186636064,0.0010215316224327518,0.0007413664839600282,0.005308666727516665,True,80.0,20
True,GJR-GARCH,energy_distance,0.0002712309360504,0.00027123093605041504,1.5016200088924236e-17,0.0001982525922358036,0.00013531342362961256,2.8256326913833618e-05,0.0006090681999921799,True,80.0,20
True,GJR-GARCH,quantile_mse,2.9989810882536167e-05,2.9989810882536167e-05,0.0,3.872922836729928e-05,7.52976266167642e-05,4.226458756492397e-06,0.0003570486448231896,True,80.0,20
True,GJR-GARCH,acf_returns_mae,0.0514860392548143,0.051486039926530794,6.717164949265886e-10,0.051681580833872434,0.005652915719566762,0.043693332961411216,0.067392362622777,True,60.0,20
True,GJR-GARCH,acf_absolute_mae,0.0596825039177201,0.05968250621808693,2.300366827578948e-09,0.06473324374081131,0.02834127205990453,0.04128852055873722,0.18227289094123988,True,55.00000000000001,20
True,GJR-GARCH,acf_squared_mae,0.0552231283031869,0.05522312656190479,-1.7412821115558863e-09,0.0581209262483535,0.011661204746792343,0.04252034392178757,0.09829483124281978,True,55.00000000000001,20
True,GJR-GARCH,tail_index_diff,0.71864367,0.7186436653137207,-4.686279253540704e-09,0.514840841293335,0.4055292710043111,0.013168573379516602,1.2942242622375488,True,70.0,20
True,GJR-GARCH,extreme_events_diff,1.008064516129033,1.008064516129033,0.0,0.8366935483870968,0.6695096740854971,0.20161290322580605,3.024193548387097,True,80.0,20
True,GJR-GARCH,arch_pvalue_diff,5.505725412497591e-05,5.5057254124975876e-05,-3.3881317890172014e-20,0.08050324708457067,0.2166804029145297,5.745888432915857e-07,0.9113503011563922,True,50.0,20
True,GJR-GARCH,arch_stat_diff,9.93297912751241,9.932979127512304,-1.0658141036401503e-13,17.812670561278704,9.339342970691266,1.4534832540404992,35.472863707478645,True,30.0,20
True,GJR-GARCH,hurst_diff,0.0466921435466929,0.04669214354669293,3.469446951953614e-17,0.027892880176883357,0.023622310845753485,0.004315039631494932,0.10735920502799845,True,85.0,20
True,GJR-GARCH,resid_kurtosis_diff,0.4314342988348993,0.43143430419572226,5.360822952216182e-09,0.6929942584794575,1.097322013978961,0.008554579641954163,5.144545236137907,True,50.0,20
True,GJR-GARCH,discriminative_auc_dist,0.2265683287165282,0.2265683287165282,0.0,0.14358379501385043,0.06113427586258807,0.01715489381348112,0.2595173130193906,True,90.0,20
True,GJR-GARCH,discriminative_auc_raw,0.7265683287165282,0.7265683287165282,0.0,0.6237600877192983,0.09506390778594177,0.38686218836565095,0.7595173130193906,True,90.0,20
True,GJR-GARCH,discriminative_auc_absz,1.1507783194177412,1.1508015575003077,2.323808256643467e-05,0.7390768459720659,0.3224387193380929,0.02727900656245651,1.3026907640784995,True,85.0,20
True,GJR-GARCH,composite_rank,2.7142857142857144,2.642857142857143,-0.07142857142857162,2.3696428571428574,0.5152365961381238,1.6428571428571428,3.75,True,80.0,20
True,GARCH,mean_diff,0.0012295165,0.00122951646335423,-3.6645769968882136e-11,0.0009932198263413738,0.0005654269838313899,0.00011582447041291744,0.0020007118582725525,True,70.0,20
True,GARCH,std_diff,0.0076260753,0.0076260752975940704,-2.4059296221956572e-12,0.003697166917845607,0.0023434604485625525,0.00011956319212913513,0.0076260752975940704,False,100.0,20
True,GARCH,skewness_diff,0.26680392,0.26680389046669006,-2.9533309964246968e-08,0.2602012902498245,0.1813718137004898,0.07960021495819092,0.6597241759300232,True,75.0,20
True,GARCH,kurtosis_diff,0.62173796,0.6217379570007324,-2.999267612047163e-09,0.960141944885254,0.7389898278072949,0.031456947326660156,2.658073902130127,True,45.0,20
True,GARCH,wasserstein,0.0058796670705589,0.005879667070558981,8.153200337090993e-17,0.0029306722918706176,0.0014584433932849682,0.0005719470713890746,0.005879667070558981,True,95.0,20
True,GARCH,energy_distance,0.0011278260499238,0.0011278260499238968,9.6710833785707e-17,0.0003991796635091305,0.00029311208558824737,1.7904676496982574e-05,0.0011278260499238968,True,95.0,20
True,GARCH,quantile_mse,0.0001871035867888,0.00018710358678888846,8.847089727481716e-17,6.40860766346946e-05,6.129626074493899e-05,1.8139675833626207e-06,0.00020999894751640808,True,90.0,20
True,GARCH,acf_returns_mae,0.0522772517648991,0.052277252948842945,1.183943845739499e-09,0.05112370145179011,0.005700418266639852,0.04033736242039595,0.06310136218438857,True,60.0,20
True,GARCH,acf_absolute_mae,0.0579566521933884,0.057956655860180034,3.6667916342159046e-09,0.06303347118847161,0.016212464878914958,0.0432896040356718,0.10258574320469052,True,45.0,20
True,GARCH,acf_squared_mae,0.0561032691568834,0.05610326977359364,6.167102384324608e-10,0.05658023098442937,0.010718490777131622,0.040240694517560766,0.09001834989379859,True,45.0,20
True,GARCH,tail_index_diff,0.121097565,0.12109756469726562,-3.027343792316728e-10,0.4215245246887207,0.38199434908165514,0.002553701400756836,1.4502696990966797,True,25.0,20
True,GARCH,extreme_events_diff,0.6048387096774199,0.6048387096774199,0.0,0.625,0.39764280087330683,0.0,1.411290322580645,True,60.0,20
True,GARCH,arch_pvalue_diff,0.0059121444167562,0.0059121444167564915,2.914335439641036e-16,0.10413277892102028,0.19780910172295557,4.5653243448531887e-07,0.6365866882200247,True,70.0,20
True,GARCH,arch_stat_diff,20.63772086256783,20.637720862567832,3.552713678800501e-15,21.573151838750114,23.116940020739545,3.063549479521747,112.4287644112438,True,65.0,20
True,GARCH,hurst_diff,0.0525277489322091,0.05252774893220924,1.3877787807814457e-16,0.028186926476919977,0.019764066001126335,0.0015504522361761142,0.06283889143435784,True,80.0,20
True,GARCH,resid_kurtosis_diff,0.3153411480369348,0.31534115742843394,9.391499133926118e-09,0.638964704092612,0.9676419775085008,0.003617270853050414,4.085475690024944,True,50.0,20
True,GARCH,discriminative_auc_dist,0.4148169436749768,0.4148169436749768,0.0,0.1964571560480147,0.11271009110860372,0.0015355493998152614,0.4148169436749768,True,100.0,20
True,GARCH,discriminative_auc_raw,0.9148169436749768,0.9148169436749768,0.0,0.6842063481071099,0.13178391448589633,0.414753000923361,0.9148169436749768,True,100.0,20
True,GARCH,discriminative_auc_absz,2.018574101130662,2.0185956145996125,2.1513468950296044e-05,0.9907221501615329,0.5482208726272043,0.06540708930022923,2.0185956145996125,True,95.0,20
True,GARCH,composite_rank,3.357142857142857,3.2142857142857144,-0.1428571428571428,2.8035714285714284,0.5355356845138848,1.8571428571428572,3.75,True,85.0,20
True,TimeGAN,mean_diff,0.0002938078,0.0003451153461355716,5.130754613557161e-05,0.00035319561138749125,0.00021984313761873707,9.735379717312753e-05,0.0007922513759694993,True,45.0,20
True,TimeGAN,std_diff,0.0039448785,0.003328626975417137,-0.0006162515245828632,0.00356232849881053,0.00030938007909876085,0.0030716490000486374,0.004098390229046345,True,90.0,20
True,TimeGAN,skewness_diff,0.34183276,0.2058185338973999,-0.1360142261026001,0.2031851202249527,0.05893089875354035,0.11069560796022415,0.36418312788009644,True,95.0,20
True,TimeGAN,kurtosis_diff,3.2965646,3.35184645652771,0.055281856527710005,3.220041739940643,0.17444266591670993,2.683236598968506,3.393813133239746,True,50.0,20
True,TimeGAN,wasserstein,0.0046056653363655,0.003991640638071388,-0.0006140246982941121,0.004057294997036177,0.00025809200752646266,0.003540509318095209,0.004676092795258749,True,95.0,20
True,TimeGAN,energy_distance,0.0013854373246431,0.0011396920308470726,-0.00024574529379602734,0.001096467673778534,0.00012400520950622764,0.0008696317672729492,0.0014060484245419502,True,95.0,20
True,TimeGAN,quantile_mse,2.875310224213004e-05,2.2828743723225226e-05,-5.924358518904813e-06,2.4838283675050137e-05,3.3957797008724547e-06,1.9813120709264068e-05,2.9969474901576276e-05,True,85.0,20
True,TimeGAN,acf_returns_mae,0.0849667831440456,0.07704671106417664,-0.007920072079868959,0.07254635197195602,0.009422890819293827,0.06085900732316077,0.10022305244812742,True,95.0,20
True,TimeGAN,acf_absolute_mae,0.0925240299745928,0.09181562869576737,-0.0007084012788254324,0.08512198852957953,0.006748636472637708,0.07293675354216247,0.10273077048826963,True,85.0,20
True,TimeGAN,acf_squared_mae,0.0811022400087677,0.08074637416139012,-0.00035586584737758165,0.07386357742224936,0.006057410702039335,0.06393519358971389,0.08698902581672882,True,90.0,20
True,TimeGAN,tail_index_diff,6.0894327,4.983314514160156,-1.1061181858398434,5.639043211936951,2.845339131148842,1.3074512481689453,11.04948902130127,True,60.0,20
True,TimeGAN,extreme_events_diff,4.032258064516129,4.233870967741935,0.20161290322580605,3.790322580645161,0.5241935483870969,2.6209677419354835,4.637096774193548,True,75.0,20
True,TimeGAN,arch_pvalue_diff,6.023218141122277e-07,5.203055361203861e-07,-8.201627799184158e-08,0.0002259967147041948,0.0009073240847093719,9.267720475874255e-08,0.004173892385512005,True,60.0,20
True,TimeGAN,arch_stat_diff,20.773420320740637,4.3005469597220625,-16.472873361018575,9.378733669781571,7.594043847965087,0.36181202450035244,27.001188895555174,True,90.0,20
True,TimeGAN,hurst_diff,0.163316492424274,0.17492049985470381,0.011604007430429802,0.1564615263419101,0.04126908502297191,0.10123975021171627,0.26890086170193594,True,55.00000000000001,20
True,TimeGAN,resid_kurtosis_diff,2.2307601877613106,2.189369363304234,-0.04139082445707665,2.1077490192665262,0.120517298181472,1.9041991384596617,2.2517300715063104,True,90.0,20
True,TimeGAN,discriminative_auc_dist,0.4513825023084026,0.4259540627885503,-0.025428439519852297,0.4288235341643583,0.02564485624347207,0.3561865189289012,0.46129847645429367,True,90.0,20
True,TimeGAN,discriminative_auc_raw,0.9513825023084026,0.9259540627885503,-0.025428439519852297,0.9288235341643583,0.025644856243472073,0.8561865189289012,0.9612984764542937,True,90.0,20
True,TimeGAN,discriminative_auc_absz,2.18713543447735,2.0699358371138628,-0.1171995973634874,2.083163611498776,0.11821842008326702,1.748319341007465,2.2328675651245127,True,90.0,20
True,TimeGAN,composite_rank,4.5,4.214285714285714,-0.2857142857142856,4.435714285714286,0.23244485850389962,3.928571428571429,4.785714285714286,True,65.0,20
True,CONTROL: shuffled real,mean_diff,3.6379788e-11,3.637978807091713e-11,7.091712782040621e-20,3.637978807091713e-11,0.0,3.637978807091713e-11,3.637978807091713e-11,False,0.0,20
True,CONTROL: shuffled real,std_diff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,100.0,20
True,CONTROL: shuffled real,skewness_diff,3.3527613e-08,3.3527612686157227e-08,-3.1384277334811647e-16,3.3527612686157227e-08,0.0,3.3527612686157227e-08,3.3527612686157227e-08,False,100.0,20
True,CONTROL: shuffled real,kurtosis_diff,4.7683716e-07,4.76837158203125e-07,-1.7968750478771834e-15,4.76837158203125e-07,0.0,4.76837158203125e-07,4.76837158203125e-07,False,100.0,20
True,CONTROL: shuffled real,wasserstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,100.0,20
True,CONTROL: shuffled real,energy_distance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,100.0,20
True,CONTROL: shuffled real,quantile_mse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,100.0,20
True,CONTROL: shuffled real,acf_returns_mae,0.0540669192338828,0.05406691877520643,-4.586763677205674e-10,0.05406691877520644,6.938893903907228e-18,0.05406691877520643,0.05406691877520643,False,100.0,20
True,CONTROL: shuffled real,acf_absolute_mae,0.0865858536705491,0.08658585471275729,1.0422081808680872e-09,0.0865858547127573,1.3877787807814457e-17,0.08658585471275729,0.08658585471275729,False,0.0,20
True,CONTROL: shuffled real,acf_squared_mae,0.0709897618216928,0.07098976083885646,-9.828363400909979e-10,0.07098976083885647,1.3877787807814457e-17,0.07098976083885646,0.07098976083885646,False,100.0,20
True,CONTROL: shuffled real,tail_index_diff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,100.0,20
True,CONTROL: shuffled real,extreme_events_diff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,100.0,20
True,CONTROL: shuffled real,arch_pvalue_diff,0.3799686512320216,0.37996865123202167,5.551115123125783e-17,0.3799686512320217,5.551115123125783e-17,0.37996865123202167,0.37996865123202167,False,0.0,20
True,CONTROL: shuffled real,arch_stat_diff,31.68416308552337,31.684163085523263,-1.0658141036401503e-13,31.684163085523256,7.105427357601002e-15,31.684163085523263,31.684163085523263,False,100.0,20
True,CONTROL: shuffled real,hurst_diff,0.0511486872225528,0.051148687222552947,1.457167719820518e-16,0.051148687222552947,0.0,0.051148687222552947,0.051148687222552947,False,0.0,20
True,CONTROL: shuffled real,resid_kurtosis_diff,0.9972960662384408,0.997296155519523,8.928108219397046e-08,0.9972961555195227,3.3306690738754696e-16,0.997296155519523,0.997296155519523,False,0.0,20
True,CONTROL: shuffled real,discriminative_auc_dist,0.0057890120036934,0.005789012003693417,1.6479873021779667e-17,0.005789012003693417,0.0,0.005789012003693417,0.005789012003693417,False,0.0,20
True,CONTROL: shuffled real,discriminative_auc_raw,0.5057890120036934,0.5057890120036934,0.0,0.5057890120036935,1.1102230246251565e-16,0.5057890120036934,0.5057890120036934,True,100.0,20
True,CONTROL: shuffled real,discriminative_auc_absz,0.133021244418022,0.1330465051397237,2.5260721701697575e-05,0.13304650513972366,2.7755575615628914e-17,0.1330465051397237,0.1330465051397237,False,0.0,20
True,CONTROL: shuffled real,composite_rank,,,,,,,,False,,0
