commit_drift_accepted,draw,model,mean_diff,std_diff,skewness_diff,kurtosis_diff,wasserstein,energy_distance,quantile_mse,acf_returns_mae,acf_absolute_mae,acf_squared_mae,tail_index_diff,extreme_events_diff,arch_pvalue_diff,arch_stat_diff,hurst_diff,resid_kurtosis_diff,discriminative_auc_dist,discriminative_auc_raw,discriminative_auc_absz,mean_diff_rank,std_diff_rank,wasserstein_rank,energy_distance_rank,quantile_mse_rank,acf_returns_mae_rank,acf_absolute_mae_rank,acf_squared_mae_rank,tail_index_diff_rank,extreme_events_diff_rank,hurst_diff_rank,resid_kurtosis_diff_rank,discriminative_auc_dist_rank,discriminative_auc_absz_rank,fidelity_rank,temporal_rank,composite_rank,avg_rank
True,0,CNN-WGAN-GP,0.00041598894,0.00040593464,0.1240451,0.24108839,0.0006479389686189147,2.623721957206726e-05,8.603151505050785e-07,0.049866606750292704,0.06203910451615229,0.059150297625164966,0.29742908,0.20161290322580694,0.0026657769097700847,18.753164756873446,0.055424658901583435,0.42626772411016267,0.04764127423822717,0.45235872576177283,0.11325801550754763,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,1.2857142857142858,2.142857142857143,1.7142857142857144,1.7142857142857142
True,0,GJR-GARCH,0.000769794,0.0032598507,0.12428097,0.029075146,0.0025635639425711215,0.00027123093605041504,2.9989810882536167e-05,0.051486039926530794,0.05968250621808693,0.05522312656190479,0.71864367,1.008064516129033,5.5057254124975876e-05,9.932979127512304,0.04669214354669293,0.43143430419572226,0.2265683287165282,0.7265683287165282,1.1508015575003077,4.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,2.857142857142857,2.4285714285714284,2.642857142857143,2.642857142857143
True,0,GARCH,0.0012295165,0.0076260753,0.2668039,0.62173796,0.005879667070558981,0.0011278260499238968,0.00018710358678888846,0.052277252948842945,0.057956655860180034,0.05610326977359364,0.121097565,0.6048387096774199,0.0059121444167564915,20.637720862567832,0.05252774893220924,0.31534115742843394,0.4148169436749768,0.9148169436749768,2.0185956145996125,5.0,5.0,5.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,3.7142857142857144,2.7142857142857144,3.2142857142857144,3.2142857142857144
True,0,QuantGAN,0.00041997386,0.0071509657,1.8072956,10.490742,0.0036336349358145246,0.0002974849194288254,0.00026956662160603336,0.0510995374515187,0.11404611172620208,0.06791114937368548,1.4516513,0.806451612903226,6.021510735801502e-07,17.048993175307025,0.020227264268936063,0.5143154028390322,0.07661980609418284,0.5766198060941828,0.4595644037437509,3.0,4.0,3.0,3.0,5.0,2.0,5.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,3.5714285714285716,2.857142857142857,3.2142857142857144,3.2142857142857144
True,0,TimeGAN,0.00034511535,0.003328627,0.20581853,3.3518465,0.003991640638071388,0.0011396920308470726,2.2828743723225226e-05,0.07704671106417664,0.09181562869576737,0.08074637416139012,4.9833145,4.233870967741935,5.203055361203861e-07,4.3005469597220625,0.17492049985470381,2.189369363304234,0.4259540627885503,0.9259540627885503,2.0699358371138628,1.0,3.0,4.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.5714285714285716,4.857142857142857,4.214285714285714,4.214285714285714
True,0,CONTROL: shuffled real,3.6379788e-11,0.0,3.3527613e-08,4.7683716e-07,0.0,0.0,0.0,0.05406691877520643,0.08658585471275729,0.07098976083885646,0.0,0.0,0.37996865123202167,31.684163085523263,0.051148687222552947,0.997296155519523,0.005789012003693417,0.5057890120036934,0.1330465051397237,,,,,,,,,,,,,,,,,,
True,1,GJR-GARCH,0.00065944414,0.0008112844,0.40861484,0.7758064,0.0007413664839600282,2.8256326913833618e-05,6.271716319520984e-06,0.05377514247200452,0.05523779833340086,0.060883633655903394,0.2740383,0.403225806451613,0.0004642935764416052,14.716252123933028,0.004315039631494932,0.2893586654078577,0.11313781163434905,0.38686218836565095,0.4151858991495201,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.5714285714285714,2.142857142857143,1.8571428571428572,1.8571428571428572
True,1,GARCH,0.00083105476,0.001094236,0.2020114,0.5022564,0.0010215722367102064,6.195995956659317e-05,9.07075391230761e-06,0.058229942395119,0.053036547121591865,0.056841813494393136,0.2904203,0.6048387096774199,1.1089917382342826e-05,6.475739126066195,0.02215567382044792,0.003617270853050414,0.08524699907663902,0.414753000923361,0.28661400293347744,5.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.5,3.0,1.0,1.0,1.0,2.642857142857143,2.0,2.321428571428571,2.3214285714285716
True,1,QuantGAN,0.00031178902,0.002279628,0.54187965,1.209188,0.0021449032462135895,0.00020781345665454865,1.5229153586936213e-05,0.05465088287950493,0.07922550335817505,0.07088481542334193,2.7884927,0.6048387096774199,0.18626299474410582,29.491341318932182,0.05024258034116824,0.04646966625759763,0.21045036934441375,0.7104503693444137,1.0765005096079963,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.5,4.0,2.0,3.0,3.0,3.2142857142857144,3.142857142857143,3.178571428571429,3.1785714285714284
True,1,CNN-WGAN-GP,0.00026184428,0.007231253,0.20117745,1.54688,0.005655152758732226,0.0010858848690986633,0.00014047370486842376,0.057832125787390394,0.04691026178654283,0.041944593267107845,1.1486254,0.0,6.022721114101846e-07,18.91911482716383,0.01047550951049736,0.7774964804602282,0.3419374422899354,0.8419374422899354,1.682633524252976,2.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,4.0,3.7142857142857144,2.7142857142857144,3.2142857142857144,3.2142857142857144
