commit_drift_accepted,draw,model,mean_diff,std_diff,skewness_diff,kurtosis_diff,wasserstein,energy_distance,quantile_mse,acf_returns_mae,acf_absolute_mae,acf_squared_mae,tail_index_diff,extreme_events_diff,arch_pvalue_diff,arch_stat_diff,hurst_diff,resid_kurtosis_diff,discriminative_auc_dist,discriminative_auc_raw,discriminative_auc_absz,mean_diff_rank,std_diff_rank,wasserstein_rank,energy_distance_rank,quantile_mse_rank,acf_returns_mae_rank,acf_absolute_mae_rank,acf_squared_mae_rank,tail_index_diff_rank,extreme_events_diff_rank,hurst_diff_rank,resid_kurtosis_diff_rank,discriminative_auc_dist_rank,discriminative_auc_absz_rank,fidelity_rank,temporal_rank,composite_rank,avg_rank
True,0,GARCH,0.00046150712,0.0012465455,0.14825644,0.8219614,0.0013849094977536702,0.00011014938354492188,3.878085628729825e-06,0.05231891355884727,0.0545226150425151,0.0496959182809951,0.91396093,0.806451612903226,0.008928500779435189,0.06365707701041501,0.0065921629945854265,1.0395390532538022,0.12551915974145889,0.6255191597414589,0.4245620383077103,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.5714285714285714,1.2857142857142858,1.4285714285714286,1.4285714285714286
True,0,GJR-GARCH,0.00079479907,0.0020875856,0.05705218,0.7373049,0.0019069529900731697,0.0001750616356730461,9.16302072482477e-06,0.05174342893704306,0.05738526077358983,0.05645071977014595,1.7946234,0.20161290322580605,0.8319649488890509,14.768932256868979,0.03517368136292931,0.9207912168223471,0.15558217913204064,0.6555821791320406,0.6678853858335193,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.142857142857143,1.8571428571428572,2.0,2.0
True,0,CNN-WGAN-GP,3.9171777e-05,0.003994843,0.18860471,0.54657483,0.003220182552279165,0.00035337917506694794,4.1655969964664334e-05,0.06131609215321077,0.06395488660549745,0.0699293260815466,0.35959148,0.403225806451613,0.8367426918656887,37.81199631562215,0.022141541671646392,1.1711527191803413,0.25353162511542016,0.7535316251154202,1.4606662697270687,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,2.5714285714285716,3.0,2.7857142857142856,2.7857142857142856
True,0,TimeGAN,0.0019585942,0.0035545877,0.8315387,1.5232389,0.002734160525782895,0.00048730894923210144,7.143621537970081e-05,0.07176559555577114,0.08826822028961033,0.07571623254836596,5.946095,4.838709677419354,0.836742848249999,81.2603072834343,0.06363828324521181,1.7996366251997866,0.4303393351800555,0.9303393351800555,2.8917082859118324,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.571428571428571,4.285714285714286,4.285714285714286
True,0,QuantGAN,0.0030274312,0.022204764,0.8892884,6.2811,0.013012973294737114,0.002500336617231369,0.001879823364870513,0.07045074501773342,0.19354271236341447,0.14547936027600372,1.8977215,1.008064516129033,0.8367428482499992,203.49226485800386,0.10827985868970336,1.1510410975261633,0.42369067405355487,0.9236906740535549,2.837895511458057,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.714285714285714,4.285714285714286,4.5,4.5
True,0,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682,,,,,,,,,,,,,,,,,,
True,1,GJR-GARCH,0.00027376806,0.0027910005,0.15223114,0.3214326,0.002100174836612033,0.00015561748296022415,1.4756992566541664e-05,0.0528072302005603,0.048141986136324706,0.04961309884522052,1.1523991,0.4032258064516121,0.8209433283942442,11.8815628939558,0.033189506357228726,0.3658022529339968,0.16809141274238226,0.6680914127423823,0.7691323217285962,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.8571428571428572,1.5714285714285714,1.7142857142857144,1.7142857142857142
True,1,GARCH,9.810668e-06,0.0030909088,0.19477592,0.8791213,0.002169693774282032,0.00015733204782009125,1.3475393005453871e-05,0.055551850439514966,0.0514680917467922,0.05947058680663758,0.6258013,1.008064516129033,0.835795748687148,18.55160848776816,0.040824462483082025,0.47996030807376666,0.135508541089566,0.635508541089566,0.5054138542132938,1.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,1.8571428571428572,2.7142857142857144,2.2857142857142856,2.2857142857142856
True,1,CNN-WGAN-GP,0.00049095374,0.0025566397,0.1831115,1.4246197,0.002761561190047521,0.0003455430269241333,1.8301051170280307e-05,0.04915986445033923,0.05146775054745376,0.053723269689726294,0.96474075,1.411290322580646,0.8071552083173109,10.320822035394539,0.03384593499957311,1.7026763807414982,0.23102054478301015,0.7310205447830102,1.2784666259806923,3.0,1.0,5.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.142857142857143,3.0,3.071428571428571,3.0714285714285716
True,1,QuantGAN,0.0012717588,0.0031171655,0.05195245,0.7988908,0.002740358999629265,0.00033161044120788574,2.3153884497945372e-05,0.06086576470755972,0.04973271040711552,0.05671625922630483,1.692718,0.20161290322580694,0.836652670622371,23.887808403799145,0.04498483859921465,1.2547770239342224,0.22772437673130186,0.7277243767313019,1.2517881798163475,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,5.0,3.0,3.0,3.0,3.4285714285714284,3.2857142857142856,3.3571428571428568,3.357142857142857
True,1,TimeGAN,0.0017165736,0.0036377222,0.77216035,1.5197253,0.002612454538289131,0.0004448331892490387,7.137443014601589e-05,0.07030539906700142,0.08597730578389019,0.07463434955767298,6.3918815,4.032258064516128,0.8367428482499992,84.71304727187466,0.013238872900081633,1.8454753989875523,0.4283367959372114,0.9283367959372114,2.8755001816695396,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.714285714285714,4.428571428571429,4.571428571428571,4.571428571428571
True,1,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682,,,,,,,,,,,,,,,,,,
True,2,CNN-WGAN-GP,0.0005302138,0.0037227636,0.35578704,0.20457745,0.0029161679227645587,0.00030800793319940567,2.7820338775947258e-05,0.05794856472173706,0.052922917227260766,0.04743059424399689,1.1077261,0.806451612903226,0.6601779620253229,5.562034271921675,0.0010054501841884056,0.5869886473101671,0.23100831024930746,0.7310083102493075,1.2783676024043416,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.142857142857143,1.5714285714285714,1.8571428571428572,1.8571428571428572
True,2,QuantGAN,0.0013590669,0.00300097,0.13013218,0.8625562,0.0028640799312968077,0.00039982981979846954,1.9958422555115407e-05,0.05233500787988305,0.05454831612412818,0.05891956524028501,0.24939442,1.411290322580646,0.8366899786275991,25.080679119564227,0.027774948208783345,1.4576704760412742,0.20330401662049857,0.7033040166204986,1.0541352530511825,4.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,3.5,4.0,4.0,1.0,1.0,2.0714285714285716,2.4285714285714284,2.25,2.25
True,2,GARCH,0.00024741766,0.0053600594,0.13785295,0.4485135,0.004209131084458594,0.0005688536912202835,5.38200977519526e-05,0.05849686002242379,0.056866213511675597,0.054369418330388726,0.561708,1.008064516129033,0.8362091757135813,19.86777086319142,0.01786801021885953,1.137388950033606,0.39442867036011076,0.8944286703601108,2.601055405629165,1.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,3.5714285714285716,3.2857142857142856,3.2857142857142856
True,2,GJR-GARCH,0.0007382113,0.005382426,0.06664467,0.2748251,0.004261763609267087,0.000607980415225029,6.89613743837008e-05,0.05776580093195662,0.05819205289706588,0.05593552773229021,0.13385415,1.411290322580646,0.8366523795566869,23.88059131848482,0.012827372921724534,1.1229500603569105,0.342339104339797,0.842339104339797,2.1794541216543384,3.0,5.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,3.5,2.0,2.0,4.0,4.0,3.7857142857142856,3.0,3.392857142857143,3.392857142857143
True,2,TimeGAN,0.002057507,0.0036149658,0.3592304,1.8065956,0.0035307558692535715,0.0007170289754867554,3.634698259593518e-05,0.15873004350112752,0.2808205799339339,0.20603195067298657,3.2354522,4.435483870967742,0.8367428482499992,172.1593612640011,0.10798346202072784,1.7223600789056346,0.26249099722991687,0.7624909972299169,1.5331814215255501,5.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.428571428571429,4.214285714285714,4.214285714285714
True,2,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682,,,,,,,,,,,,,,,,,,
True,3,CNN-WGAN-GP,8.781502e-05,0.0026997728,0.1609576,0.30826855,0.0023899069313672284,0.00023139175027608871,1.1847267550383677e-05,0.04998032573683304,0.049759416286833585,0.04185360740208125,0.26750422,1.008064516129033,0.7692292509303867,8.197779256667614,0.020088265735276334,0.6103589421166773,0.20152839335180062,0.7015283933518006,1.0397637558947903,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.2857142857142858,1.7142857142857142,1.5,1.5
True,3,GARCH,0.0005155262,0.004179267,0.060537845,0.9646745,0.0032048647693489274,0.00034886039793491364,4.1219176249472136e-05,0.04989135644544149,0.05982765454507898,0.059345708440159795,0.095920086,0.403225806451613,0.8367428482499705,70.55833690682672,0.03870333949622573,0.6603925612325416,0.29160572483841174,0.7916057248384117,1.7688295076995044,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,3.2857142857142856,2.642857142857143,2.642857142857143
True,3,QuantGAN,0.0012639333,0.004378761,0.17352149,0.41662955,0.0036595604608116385,0.0005089454352855682,4.472248137220712e-05,0.04586658011889085,0.054492459460161624,0.05487406680163986,0.33764434,1.612903225806452,0.48550614543336024,3.4729324287693775,0.017395555489249093,0.5758032949403051,0.30284441366574344,0.8028444136657434,1.8597929386090415,5.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,3.5,1.0,2.0,5.0,5.0,3.7857142857142856,2.5714285714285716,3.178571428571429,3.1785714285714284
True,3,TimeGAN,0.0007267012,0.0030662501,0.18127726,1.3356187,0.003241895243481777,0.0005577839910984039,2.7538506947786758e-05,0.11311133798444643,0.19798446524422617,0.1163796991835261,9.231438,4.838709677419355,0.8367428482499992,121.28232948206116,0.07180024873020507,1.2576234916229403,0.2502862419205909,0.7502862419205909,1.4343988648230472,3.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.4285714285714284,4.142857142857143,3.7857142857142856,3.7857142857142856
True,3,GJR-GARCH,0.0009738729,0.0070445333,0.31745705,4.910484,0.004616863594909476,0.0005624648183584213,0.00011005621511111161,0.05409659726312384,0.08502606619142171,0.06491020339111855,1.1390836,1.612903225806452,0.8367428482499992,94.53036066365391,0.040814399449213834,0.47441577686072467,0.28303070175438605,0.783030701754386,1.6994251908939249,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.5,4.0,1.0,3.0,3.0,4.5,3.2857142857142856,3.892857142857143,3.892857142857143
True,3,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682,,,,,,,,,,,,,,,,,,
True,4,CNN-WGAN-GP,0.00047797372,0.0011473102,0.17922765,1.3666267,0.0017678560700368684,0.00016072392463684082,5.210608499100862e-06,0.05220966381253675,0.04753128131036646,0.04910641153190227,0.83659935,2.016129032258065,0.8345649537543737,16.61970818803475,0.00287829340887491,1.6725506654585467,0.225216297322253,0.725216297322253,1.231488346664475,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,2.0,1.5714285714285714,1.7857142857142856,1.7857142857142858
True,4,QuantGAN,0.00013266873,0.0051389504,0.15518545,0.2656231,0.0038075608600435414,0.0004313327372074127,5.8921417812923555e-05,0.0540929096378386,0.05081468048156239,0.051267475328131695,0.026468754,1.008064516129033,0.8366884621643588,25.017645191339994,0.012702029028302309,0.5269124572352939,0.2564517543859649,0.7564517543859649,1.4843011421956553,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.5,2.0,3.0,2.0,2.0,1.9285714285714286,2.2857142857142856,2.107142857142857,2.107142857142857
True,4,GARCH,0.00054491893,0.0075017232,0.00029805303,0.19009495,0.0058303172418035405,0.0009859148412942886,0.00013337099778089302,0.052358310429845005,0.05759808726143092,0.053352479809327634,0.26659298,1.008064516129033,0.8091759760580102,10.498804765548739,0.018169586615430333,0.2112983649405562,0.38540050784856883,0.8854005078485688,2.5279834797598824,3.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,2.0,2.5,3.0,2.0,5.0,5.0,3.5,3.2857142857142856,3.392857142857143,3.392857142857143
True,4,GJR-GARCH,0.0009968812,0.0075239595,0.021436594,0.37378883,0.005567907021627652,0.0008414406329393387,0.00016499461215843905,0.05592149334901478,0.08639000279363244,0.07964327825968212,0.80647564,0.20161290322580694,0.8367305742522351,28.31630216094933,0.022813842300305587,0.04706984748944176,0.3273737303785781,0.8273737303785781,2.058327735714536,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,4.0,4.0,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716
True,4,TimeGAN,0.0024609677,0.0054293144,0.24527256,1.9152417,0.005462244622100159,0.0015878528356552124,5.275291986681437e-05,0.08331671559950336,0.2093414595304057,0.10595738386335142,1.9138751,4.838709677419355,0.8367428482498734,67.48387437485229,0.02809940864911542,1.3006624143342185,0.2642846260387811,0.7642846260387811,1.5476986514924211,5.0,3.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.285714285714286,4.142857142857142,4.142857142857143
True,4,CONTROL: shuffled real,5.820766e-11,0.0,1.4901161e-08,4.7683716e-07,0.0,9.313225746154785e-10,0.0,0.05278673306223936,0.0469244609028101,0.04561871855483332,0.0,0.0,0.11506580147570744,0.7705493251024969,0.07495434916529742,0.10406790326354542,0.17972922437673133,0.32027077562326867,2.046050034468682,,,,,,,,,,,,,,,,,,
True,5,CNN-WGAN-GP,0.00075745885,0.002781787,0.4043048,0.4089265,0.002052317334773541,0.0001512160524725914,2.7949183311138566e-05,0.054692974642384797,0.055438767964951695,0.0539688913248392,0.08636379,0.4032258064516121,0.8363221609682885,20.41054757380204,0.0014092456738301617,0.13006223398583572,0.048079178208679574,0.5480791782086796,0.2022198326042941,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.1428571428571428,1.5714285714285714,1.5714285714285714
True,5,GJR-GARCH,0.0013239392,0.0026237024,0.5321602,0.19333076,0.002219907413802958,0.00019763410091400146,2.0213374344907246e-05,0.06501162630040198,0.05236228960682638,0.05646118028795172,0.3221841,0.403225806451613,0.836742847615855,49.568895797072244,0.04474080912985634,0.6458997920274681,0.15833287165281618,0.6583328716528162,0.690148875188118,3.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.5,4.0,3.0,2.0,2.0,2.642857142857143,2.4285714285714284,2.5357142857142856,2.5357142857142856
True,5,TimeGAN,0.0002776261,0.00047533493,0.5777287,0.15598583,0.0014922963827167044,0.0001071002334356308,8.450564436433267e-06,0.07115092173451558,0.2466541352448985,0.19660409483862168,3.0785403,1.612903225806451,0.8367428482499992,134.6369562300956,0.01071354670091651,0.2752755036200565,0.2626020313942752,0.7626020313942752,1.5340801071901664,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,2.142857142857143,4.142857142857143,3.1428571428571432,3.142857142857143
True,5,QuantGAN,0.0013938969,0.0040936545,0.58356637,5.5765195,0.002415784322064127,0.00017094146460294724,5.128674367034224e-05,0.05544123597443104,0.059895291501889006,0.06310844697327411,1.0395823,0.403225806451613,0.8367428482499992,91.32109449646876,0.021834702576806753,2.5425214314045945,0.20022899353647272,0.7002289935364727,1.0292467047386096,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,2.5,3.0,5.0,3.0,3.0,3.642857142857143,3.142857142857143,3.392857142857143,3.392857142857143
True,5,GARCH,0.0019394514,0.005365979,0.839894,1.2935448,0.003994481013828662,0.0005028340965509415,0.00010880410872170241,0.06805680450750515,0.07878639203030616,0.0774209090302611,1.0192838,1.008064516129033,0.8367428482499992,100.53663469412072,0.08348732850125462,0.7223739371374722,0.2507234533702677,0.7507234533702677,1.4379375564005572,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.571428571428571,4.142857142857143,4.357142857142858,4.357142857142857
